Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2014-09-19 00:00:00-04:00,9.284699440002441,9.34190722599129,9.238934684246791,9.330465014111107,16134300,0.0,0.0
2014-09-22 00:00:00-04:00,9.17028522491455,9.296139720288913,9.161703976208551,9.273257754327782,16958700,0.0,0.0
2014-09-23 00:00:00-04:00,9.073034286499023,9.170287370113465,9.073034286499023,9.147403762093349,15065700,0.0,0.0
2014-09-24 00:00:00-04:00,9.164566040039062,9.18458786674462,9.084476278157558,9.093057528661705,22836300,0.0,0.0
2014-09-25 00:00:00-04:00,9.09019660949707,9.16456608363162,9.044431031061377,9.161705939567662,17915100,0.0,0.0
2014-09-26 00:00:00-04:00,9.244654655456543,9.29900230060288,9.08733609968052,9.093057205931261,18771000,0.0,0.0
2014-09-29 00:00:00-04:00,9.22749137878418,9.253234306581167,9.118798562334172,9.150261777040303,13996500,0.0,0.0
2014-09-30 00:00:00-04:00,9.17028522491455,9.29041943338686,9.153122727502552,9.210328869934763,18346500,0.0,0.0
2014-10-01 00:00:00-04:00,8.892831802368164,9.12166050939093,8.807021753293572,9.113079258977546,31692000,0.0,0.0
2014-10-02 00:00:00-04:00,8.964341163635254,8.995804384675868,8.855647506949056,8.93573726827196,25561200,0.0,0.0
2014-10-03 00:00:00-04:00,9.133100509643555,9.155983295017434,9.021546726357657,9.050150617251484,13150200,0.0,0.0
2014-10-06 00:00:00-04:00,9.173147201538086,9.24751668123193,9.153125373240611,9.19603081081963,19306500,0.0,0.0
2014-10-07 00:00:00-04:00,8.895691871643066,9.124519737339185,8.889970765824165,9.124519737339185,17127000,0.0,0.0
2014-10-08 00:00:00-04:00,9.007246971130371,9.021548510228714,8.784139360442513,8.884251770837144,22261800,0.0,0.0
2014-10-09 00:00:00-04:00,8.789855003356934,8.998660964593798,8.76125194027679,8.947175123708465,23151900,0.0,0.0
2014-10-10 00:00:00-04:00,8.563891410827637,8.801301365575021,8.50954540164889,8.801301365575021,36757800,0.0,0.0
2014-10-13 00:00:00-04:00,9.067310333251953,9.75093360282151,9.041567409870138,9.58503385396895,121004700,0.0,0.0
2014-10-14 00:00:00-04:00,9.327603340148926,9.436296970002616,9.090194258818295,9.090194258818295,57228000,0.0,0.0
2014-10-15 00:00:00-04:00,9.433435440063477,9.510665033638551,8.867086178316706,8.869947139821585,48272400,0.0,0.0
2014-10-16 00:00:00-04:00,9.433435440063477,9.650822686675637,9.293278605379223,9.336184026071246,45922800,0.0,0.0
2014-10-17 00:00:00-04:00,9.685151100158691,9.725195576879129,9.507809053438086,9.51639030500432,30431100,0.0,0.0
2014-10-20 00:00:00-04:00,9.58503532409668,9.607918108024169,9.247513851989781,9.258955243953524,57864300,0.0,0.0
2014-10-21 00:00:00-04:00,9.782402038574219,9.845330122255813,9.633664717188227,9.673708373434428,39155100,0.0,0.0
2014-10-22 00:00:00-04:00,9.719473838806152,9.80814484894478,9.642244222932089,9.75379802159984,36181500,0.0,0.0
2014-10-23 00:00:00-04:00,9.959741592407227,10.114200800490307,9.848188629183829,9.859629203342486,26751600,0.0,0.0
2014-10-24 00:00:00-04:00,10.097041130065918,10.108481706501086,9.90539674442094,9.974045113150586,15247500,0.0,0.0
2014-10-27 00:00:00-04:00,10.002645492553711,10.117059400210652,9.94829868182846,10.085595371016788,17376300,0.0,0.0
2014-10-28 00:00:00-04:00,10.09417724609375,10.154244346758974,10.00264611427898,10.05985307166321,16620900,0.0,0.0
2014-10-29 00:00:00-04:00,10.12564468383789,10.154247762976572,9.994068228411146,10.097041604699209,16394400,0.0,0.0
2014-10-30 00:00:00-04:00,10.09417724609375,10.202870874300224,10.01694764903682,10.1227811339623,20257200,0.0,0.0
2014-10-31 00:00:00-04:00,10.191431045532227,10.28296137302898,10.1428045105348,10.220034119433775,18761100,0.0,0.0
2014-11-03 00:00:00-05:00,10.117061614990234,10.22575526023544,10.028391430909458,10.222894298153093,16416300,0.0,0.0
2014-11-04 00:00:00-05:00,9.896815299987793,10.091319825933676,9.891095011882198,9.962603523320686,51945600,0.0,0.0
2014-11-05 00:00:00-05:00,9.891093254089355,9.948300216744245,9.836746434978973,9.905394790164841,44568600,0.0,0.0
2014-11-06 00:00:00-05:00,10.04841136932373,10.079875399499889,9.908254532656544,9.908254532656544,18145500,0.0,0.0
2014-11-07 00:00:00-05:00,10.139942169189453,10.177126484543722,10.074153967779948,10.074153967779948,35679900,0.0,0.0
2014-11-10 00:00:00-05:00,10.457443237304688,10.463162705945265,10.182849002792896,10.188569289786406,22618500,0.0,0.0
2014-11-11 00:00:00-05:00,10.500350952148438,10.514652492217351,10.39165728357707,10.454585369245372,19565400,0.0,0.0
2014-11-12 00:00:00-05:00,10.517509460449219,10.537531281600305,10.411675976415696,10.454581398680482,21712500,0.0,0.0
2014-11-13 00:00:00-05:00,10.477466583251953,10.57185787919006,10.420259613235972,10.537533697180471,14917200,0.0,0.0
2014-11-14 00:00:00-05:00,10.523231506347656,10.540393187111123,10.443141753294475,10.460303434057941,11684400,0.0,0.0
2014-11-17 00:00:00-05:00,10.488905906677246,10.51750979521517,10.428837986253473,10.463162161487249,9368100,0.0,0.0
2014-11-18 00:00:00-05:00,10.488905906677246,10.551833970448945,10.414537269513845,10.414537269513845,13134000,0.0,0.0
2014-11-19 00:00:00-05:00,10.546113014221191,10.554694262738952,10.385933527536544,10.47174355765544,12682200,0.0,0.0
2014-11-20 00:00:00-05:00,10.66624927520752,10.669109418927452,10.494627558363666,10.523231450621974,13161000,0.0,0.0
2014-11-21 00:00:00-05:00,10.743480682373047,10.78638530041244,10.686272888280925,10.783525156213773,16328400,0.0,0.0
2014-11-24 00:00:00-05:00,10.835010528564453,10.852172210026756,10.769222309860718,10.769222309860718,13897500,0.0,0.0
2014-11-25 00:00:00-05:00,10.880969047546387,10.912565723153449,10.843626177025689,10.860861474469736,11691600,0.053333,0.0
2014-11-26 00:00:00-05:00,10.889586448669434,10.912565475031993,10.837881379337135,10.866605778658482,7674000,0.0,0.0
2014-11-28 00:00:00-05:00,10.481693267822266,10.883841446619433,10.432861294217322,10.869478424645088,20153100,0.0,0.0
2014-12-01 00:00:00-05:00,10.070929527282715,10.361049106021333,9.94453953055911,10.326579331048785,41564400,0.0,0.0
2014-12-02 00:00:00-05:00,10.473073959350586,10.487436979048846,9.938792144555524,9.953155164253785,36031200,0.0,0.0
2014-12-03 00:00:00-05:00,10.702875137329102,10.754579387598268,10.501801865869556,10.507545595486672,28527300,0.0,0.0
2014-12-04 00:00:00-05:00,10.49605655670166,10.780432400391428,10.447223760030719,10.714365127466928,22681500,0.0,0.0
2014-12-05 00:00:00-05:00,10.6138277053833,10.728726949096822,10.521908310412483,10.527653683510268,16520400,0.0,0.0
2014-12-08 00:00:00-05:00,10.29785442352295,10.573613431578824,10.28061994779558,10.530526009524072,20766900,0.0,0.0
2014-12-09 00:00:00-05:00,10.398391723632812,10.407009372620703,10.12550580633546,10.154230207196106,19594200,0.0,0.0
2014-12-10 00:00:00-05:00,10.050820350646973,10.381156695757841,10.019223675744366,10.352431474599602,20288700,0.0,0.0
2014-12-11 00:00:00-05:00,10.162846565246582,10.269128971673462,10.096780122929498,10.105397770822732,20312100,0.0,0.0
2014-12-12 00:00:00-05:00,10.007731437683105,10.263382827124648,10.00198688740248,10.070927243538506,17112000,0.0,0.0
2014-12-15 00:00:00-05:00,9.91868782043457,10.16859390491408,9.864110468984872,10.079546777047357,24417900,0.0,0.0
2014-12-16 00:00:00-05:00,9.958900451660156,10.226040945869928,9.884215544067352,9.889960916262533,17833500,0.0,0.0
2014-12-17 00:00:00-05:00,10.274873733520508,10.303598953146833,9.866981038866102,9.973262625652783,23951700,0.0,0.0
2014-12-18 00:00:00-05:00,10.35817813873291,10.527654745766862,10.315090712536698,10.441479893374437,30054900,0.0,0.0
2014-12-19 00:00:00-05:00,10.272002220153809,10.409881312211034,10.269129944525337,10.297854344458486,35394600,0.0,0.0
2014-12-22 00:00:00-05:00,10.464457511901855,10.481691985608881,10.326577613125027,10.332322985576784,14400900,0.0,0.0
2014-12-23 00:00:00-05:00,10.5219087600708,10.55925081041747,10.427117085412236,10.53339868493318,10636200,0.0,0.0
2014-12-24 00:00:00-05:00,10.501801490783691,10.556378014824261,10.478820820366332,10.52765361499493,4712100,0.0,0.0
2014-12-26 00:00:00-05:00,10.536272048950195,10.585103203569798,10.519036750308667,10.54776115227885,5343300,0.0,0.0
2014-12-29 00:00:00-05:00,10.573613166809082,10.616699765960698,10.470203027737444,10.498928248996055,8652000,0.0,0.0
2014-12-30 00:00:00-05:00,10.464457511901855,10.550631524085235,10.441477665743072,10.5448869734576,12268200,0.0,0.0
2014-12-31 00:00:00-05:00,10.407010078430176,10.504674034169092,10.38690250336947,10.493184930505027,14589000,0.0,0.0
2015-01-02 00:00:00-05:00,10.29785442352295,10.470203289917732,10.197317379336603,10.372539343206132,14064900,0.0,0.0
2015-01-05 00:00:00-05:00,10.019225120544434,10.208809306419628,9.990499895243936,10.168594155363795,25873500,0.0,0.0
2015-01-06 00:00:00-05:00,9.61994743347168,9.912940898156206,9.576860014225574,9.864108927983507,43623900,0.0,0.0
2015-01-07 00:00:00-05:00,9.746339797973633,9.823896185384168,9.56537325036698,9.703252368195978,29139900,0.0,0.0
2015-01-08 00:00:00-05:00,9.90145206451416,9.970391614167712,9.723357816997025,9.809532664976093,28705800,0.0,0.0
2015-01-09 00:00:00-05:00,9.881343841552734,9.967517854881915,9.826765678919775,9.930174988009274,25128600,0.0,0.0
2015-01-12 00:00:00-05:00,9.740591049194336,9.829638154064652,9.691759084003808,9.818148231559581,31367100,0.0,0.0
2015-01-13 00:00:00-05:00,9.637185096740723,9.849749147888383,9.505050531087566,9.786554141230518,29739000,0.0,0.0
2015-01-14 00:00:00-05:00,9.665907859802246,9.81240459077739,9.482068260856073,9.513665756129958,35363100,0.0,0.0
2015-01-15 00:00:00-05:00,9.798042297363281,9.947411314864226,9.686015328781519,9.71186827510177,29491200,0.0,0.0
2015-01-16 00:00:00-05:00,10.013481140136719,10.033588718462617,9.80666244776173,9.812407822351027,25190400,0.0,0.0
2015-01-20 00:00:00-05:00,9.921560287475586,10.093909172880844,9.88996360818619,10.00773431926606,18840900,0.0,0.0
2015-01-21 00:00:00-05:00,9.96751880645752,10.053693649837745,9.872727136198641,9.912941460438324,14171700,0.0,0.0
2015-01-22 00:00:00-05:00,10.125507354736328,10.18295698706711,10.004862715929507,10.056567795939392,17028600,0.0,0.0
2015-01-23 00:00:00-05:00,9.90145206451416,10.073800938648038,9.887089863792403,10.05943873792628,17928600,0.0,0.0
2015-01-26 00:00:00-05:00,10.042204856872559,10.053695605260781,9.875601332608927,9.895708087727384,14484600,0.0,0.0
2015-01-27 00:00:00-05:00,9.858363151550293,9.979007756134376,9.803786632685814,9.933048063306941,17757300,0.0,0.0
2015-01-28 00:00:00-05:00,9.680268287658691,9.981879368164174,9.657289264596109,9.953154972967887,26461200,0.0,0.0
2015-01-29 00:00:00-05:00,9.697505950927734,9.726231174964463,9.576861324892329,9.680270652140843,22358700,0.0,0.0
2015-01-30 00:00:00-05:00,9.565369606018066,9.729100790603303,9.551006587014829,9.631436863595988,23018700,0.0,0.0
2015-02-02 00:00:00-05:00,9.67452621459961,9.680269944067977,9.539518575508966,9.614203495082132,18465000,0.0,0.0
2015-02-03 00:00:00-05:00,9.956027030944824,9.970389228229674,9.711866389806122,9.726228587090972,18353100,0.0,0.0
2015-02-04 00:00:00-05:00,9.93017292022705,9.990495621002895,9.858361120435577,9.910066175125733,17049900,0.0,0.0
2015-02-05 00:00:00-05:00,10.1111421585083,10.12263290433072,9.941666395902553,9.941666395902553,15269400,0.0,0.0
2015-02-06 00:00:00-05:00,10.180082321166992,10.251894966888306,10.116888146248353,10.131251168487161,20937600,0.0,0.0
2015-02-09 00:00:00-05:00,10.139869689941406,10.220298347913086,10.111143642992086,10.136996592151888,14359500,0.0,0.0
2015-02-10 00:00:00-05:00,10.205933570861816,10.237531063978611,10.099651990549798,10.182953725290348,12134700,0.0,0.0
2015-02-11 00:00:00-05:00,10.32370662689209,10.409881471659908,10.165720781191467,10.165720781191467,19672200,0.0,0.0
2015-02-12 00:00:00-05:00,10.504672050476074,10.516161973794688,10.346686221213245,10.352430771960481,15580500,0.0,0.0
2015-02-13 00:00:00-05:00,10.363919258117676,10.61382526109917,10.306469649491127,10.524778162272012,22869900,0.0,0.0
2015-02-17 00:00:00-05:00,10.29785442352295,10.326578823676636,10.024968512941818,10.024968512941818,20197500,0.0,0.0
2015-02-18 00:00:00-05:00,10.16572380065918,10.31222058718305,10.136998569929737,10.306475212307374,23187300,0.0,0.0
2015-02-19 00:00:00-05:00,10.205933570861816,10.277746204640735,10.09390661824488,10.111141091511431,18409800,0.0,0.0
2015-02-20 00:00:00-05:00,10.211681365966797,10.251895694345976,10.099654386770597,10.17146621576332,17373900,0.0,0.0
2015-02-23 00:00:00-05:00,10.274873733520508,10.277746830760048,10.174337519388752,10.226041764162323,11580000,0.0,0.0
2015-02-24 00:00:00-05:00,10.217426300048828,10.286366677523063,10.203064098077848,10.266258279844763,8919600,0.0,0.0
2015-02-25 00:00:00-05:00,10.159716606140137,10.286676874208066,10.151060843379687,10.254937426344357,17658000,0.053333,0.0
2015-02-26 00:00:00-05:00,9.9000244140625,10.21165412683793,9.89136782676767,10.182799111034367,29932800,0.0,0.0
2015-02-27 00:00:00-05:00,9.9000244140625,10.032755175253603,9.850970969750202,9.954847540675345,34042500,0.0,0.0
2015-03-02 00:00:00-05:00,10.003900527954102,10.015441543103147,9.900023961774615,9.900023961774615,25589400,0.0,0.0
2015-03-03 00:00:00-05:00,9.845199584960938,9.917336711324332,9.825001982095282,9.894253029017069,20190300,0.0,0.0
2015-03-04 00:00:00-05:00,9.879826545715332,9.89136921408576,9.712470237409885,9.810575488719067,37623300,0.0,0.0
2015-03-05 00:00:00-05:00,9.775949478149414,9.859628453713478,9.747095285259354,9.845200531730772,21197100,0.0,0.0
2015-03-06 00:00:00-05:00,9.718239784240723,9.796146589879807,9.680728182780165,9.695155277283229,20794800,0.0,0.0
2015-03-09 00:00:00-04:00,9.796148300170898,9.816346731324133,9.689385635811062,9.689385635811062,16678200,0.0,0.0
2015-03-10 00:00:00-04:00,9.646103858947754,9.735553341946325,9.646103858947754,9.68361546506823,23778600,0.0,0.0
2015-03-11 00:00:00-04:00,9.712470054626465,9.76440793362736,9.657646095818416,9.695156877934364,13690200,0.0,0.0
2015-03-12 00:00:00-04:00,9.86251163482666,9.90002323345167,9.752864569139144,9.752864569139144,16527900,0.0,0.0
2015-03-13 00:00:00-04:00,9.848085403442383,9.868283005772831,9.741322756447154,9.8423140702497,24512400,0.0,0.0
2015-03-16 00:00:00-04:00,10.001017570495605,10.006788905409243,9.874057283311627,9.91733940578153,17276100,0.0,0.0
2015-03-17 00:00:00-04:00,9.992355346679688,10.021210353902262,9.923104319990335,9.931760904710844,13130100,0.0,0.0
2015-03-18 00:00:00-04:00,10.116434097290039,10.153944049142973,9.897138289683609,9.954847495491196,17675100,0.0,0.0
2015-03-19 00:00:00-04:00,10.026981353759766,10.113545554152614,9.963501655604087,10.073149532696709,14147400,0.0,0.0
2015-03-20 00:00:00-04:00,10.145289421081543,10.200112553571607,10.067381778151333,10.067381778151333,36818400,0.0,0.0
2015-03-23 00:00:00-04:00,9.724010467529297,10.099121567533079,9.706698117450555,10.096235487905245,28091700,0.0,0.0
2015-03-24 00:00:00-04:00,9.741323471069336,9.85385663397509,9.657645325168643,9.709584025562696,28136100,0.0,0.0
2015-03-25 00:00:00-04:00,9.611477851867676,9.807689158499533,9.608592597860437,9.799032570940192,23928600,0.0,0.0
2015-03-26 00:00:00-04:00,9.599936485290527,9.646103853841135,9.438349869825736,9.54799778290226,29501700,0.0,0.0
2015-03-27 00:00:00-04:00,9.579736709594727,9.597049883138228,9.455661717658137,9.568194869078242,19771500,0.0,0.0
2015-03-30 00:00:00-04:00,9.623021125793457,9.695157439937459,9.594166104813207,9.620135045819007,22002600,0.0,0.0
2015-03-31 00:00:00-04:00,9.556652069091797,9.623017851782967,9.472973114595336,9.591277587164912,27283800,0.0,0.0
2015-04-01 00:00:00-04:00,9.651875495910645,9.695157615395443,9.510488119500586,9.579739180461157,29935500,0.0,0.0
2015-04-02 00:00:00-04:00,9.614360809326172,9.637444486945414,9.504712927866056,9.602818970516552,27771900,0.0,0.0
2015-04-06 00:00:00-04:00,9.591279983520508,9.646103940551592,9.51625759618255,9.51625759618255,20483100,0.0,0.0
2015-04-07 00:00:00-04:00,9.680729866027832,9.715355394178276,9.571082772986944,9.648989592172164,19677300,0.0,0.0
2015-04-08 00:00:00-04:00,9.59416389465332,9.712468380220056,9.582622054027606,9.683614191424551,20301900,0.0,0.0
2015-04-09 00:00:00-04:00,9.749981880187988,9.767294233195159,9.61147975397946,9.62013551771415,19499700,0.0,0.0
2015-04-10 00:00:00-04:00,9.738436698913574,9.833656671665004,9.729780112607761,9.796145898389822,24009000,0.0,0.0
2015-04-13 00:00:00-04:00,9.545110702514648,9.72978014138482,9.524912276253845,9.680727528069308,24847800,0.0,0.0
2015-04-14 00:00:00-04:00,9.582622528076172,9.597050448725227,9.195970435218454,9.195970435218454,57097800,0.0,0.0
2015-04-15 00:00:00-04:00,9.4816312789917,9.84519969205469,9.470089437712518,9.729781279262886,42474000,0.0,0.0
2015-04-16 00:00:00-04:00,9.3546724319458,9.418152150158397,9.219054756563411,9.383526624168528,33419700,0.0,0.0
2015-04-17 00:00:00-04:00,9.608592987060547,9.611478241184654,9.296962426602537,9.30273376038841,46086300,0.0,0.0
2015-04-20 00:00:00-04:00,10.067378997802734,10.099119262162196,9.553766737800617,9.620131694413631,64057500,0.0,0.0
2015-04-21 00:00:00-04:00,10.200109481811523,10.292445019152217,9.69803907361263,10.067378746363072,84293100,0.0,0.0
2015-04-22 00:00:00-04:00,10.462686538696289,10.514624397287397,10.179911092968707,10.179911092968707,75699300,0.0,0.0
2015-04-23 00:00:00-04:00,10.644475936889648,10.745466450670683,10.341501918933192,10.350158508140584,46372800,0.0,0.0
2015-04-24 00:00:00-04:00,10.71083927154541,10.733922955521905,10.465575335679569,10.624275043864726,34778100,0.0,0.0
2015-04-27 00:00:00-04:00,10.650243759155273,10.832027958961007,10.595419808723175,10.69929637639251,44743500,0.0,0.0
2015-04-28 00:00:00-04:00,10.621386528015137,10.67909571574898,10.529051002103646,10.624270955480153,25688400,0.0,0.0
2015-04-29 00:00:00-04:00,10.661786079406738,10.687755841644966,10.459803442643354,10.601191618592768,33929100,0.0,0.0
2015-04-30 00:00:00-04:00,10.413636207580566,10.606962259352448,10.384782016560202,10.575222814337573,26618100,0.0,0.0
2015-05-01 00:00:00-04:00,10.808945655822754,10.869540947178,10.474232228421311,10.508857755393874,46997100,0.0,0.0
2015-05-04 00:00:00-04:00,10.563680648803711,10.860884113864229,10.393439097518435,10.808945411809068,59545800,0.0,0.0
2015-05-05 00:00:00-04:00,10.217424392700195,10.595419889888037,10.19145463143074,10.514627003304094,39083400,0.0,0.0
2015-05-06 00:00:00-04:00,10.286675453186035,10.404979942150694,10.107777331117967,10.228966248399951,31162200,0.0,0.0
2015-05-07 00:00:00-04:00,10.361701011657715,10.477119456645955,10.231854641892568,10.280908100165947,24929400,0.0,0.0
2015-05-08 00:00:00-04:00,10.583878517150879,10.722380603761515,10.462688778597796,10.500199554003789,34966500,0.0,0.0
2015-05-11 00:00:00-04:00,10.404980659484863,10.621390398736668,10.396324071785758,10.531940918767068,21507900,0.0,0.0
2015-05-12 00:00:00-04:00,10.29821491241455,10.404977535730374,10.237620467787591,10.350153597478654,20659500,0.0,0.0
2015-05-13 00:00:00-04:00,10.035639762878418,10.407863910929443,10.01832658943823,10.309758679893534,32054400,0.0,0.0
2015-05-14 00:00:00-04:00,10.070265769958496,10.16260049799312,9.900024234297847,9.963503947052859,44486400,0.0,0.0
2015-05-15 00:00:00-04:00,10.243391990661621,10.243391990661621,10.04141021334905,10.06737914568942,31484700,0.0,0.0
2015-05-18 00:00:00-04:00,10.309761047363281,10.376126851561256,10.151061323918986,10.200113125163346,24857400,0.0,0.0
2015-05-19 00:00:00-04:00,10.272250175476074,10.399210448464002,10.249166489478268,10.306875704472782,14583000,0.0,0.0
2015-05-20 00:00:00-04:00,10.177026748657227,10.292445139763815,10.133744645607894,10.211652265989203,24356100,0.0,0.0
2015-05-21 00:00:00-04:00,10.257821083068848,10.350155809101892,10.14240267552754,10.174142118448223,23838900,0.0,0.0
2015-05-22 00:00:00-04:00,10.234739303588867,10.289564093703799,10.182801419122578,10.220313030723553,12966300,0.0,0.0
2015-05-26 00:00:00-04:00,10.035639762878418,10.22031003557772,10.01832658943823,10.174141848249734,18245100,0.0,0.0
2015-05-27 00:00:00-04:00,10.180665016174316,10.221272034117128,10.050143999618287,10.13135720567152,18525000,0.06,0.0
2015-05-28 00:00:00-04:00,10.070446968078613,10.16616315747983,9.97183134423982,10.154561270567477,13022700,0.0,0.0
2015-05-29 00:00:00-04:00,9.88481616973877,10.087849593138165,9.858712133249018,10.082049064954823,25826700,0.0,0.0
2015-06-01 00:00:00-04:00,9.931224822998047,9.997935883546505,9.847111346124853,9.928324558582666,24684900,0.0,0.0
2015-06-02 00:00:00-04:00,9.890615463256836,9.989231060448176,9.852908718606326,9.910918967325236,19204500,0.0,0.0
2015-06-03 00:00:00-04:00,9.890615463256836,10.024037541612397,9.87321305250691,9.887714369938362,20817900,0.0,0.0
2015-06-04 00:00:00-04:00,9.873214721679688,9.951527657874454,9.818104727130132,9.829707442701226,22477200,0.0,0.0
2015-06-05 00:00:00-04:00,9.986331939697266,10.018236498710497,9.86451174130204,9.873213361865744,13286700,0.0,0.0
2015-06-08 00:00:00-04:00,9.87031364440918,9.951527674548963,9.79780206587846,9.945726316753696,20123400,0.0,0.0
2015-06-09 00:00:00-04:00,9.792001724243164,9.881916555658224,9.7571960633566,9.841310366206772,13051200,0.0,0.0
2015-06-10 00:00:00-04:00,9.852909088134766,9.867412065774513,9.77169589864749,9.823904792519704,17925900,0.0,0.0
2015-06-11 00:00:00-04:00,10.142955780029297,10.290879993064848,9.841306827479052,9.86741085629941,32695500,0.0,0.0
2015-06-12 00:00:00-04:00,10.079145431518555,10.331486600226635,10.038539254969105,10.073344904796697,24466200,0.0,0.0
2015-06-15 00:00:00-04:00,10.055944442749023,10.157460318703494,9.986333129609342,10.021138786179183,12455700,0.0,0.0
2015-06-16 00:00:00-04:00,10.029841423034668,10.131358147496442,9.983433872404426,10.064647086007351,18241800,0.0,0.0
2015-06-17 00:00:00-04:00,10.099452018737793,10.14005820768699,9.992133943290655,10.035641226318825,19049700,0.0,0.0
2015-06-18 00:00:00-04:00,10.308287620544434,10.345993548207112,10.142960098025064,10.142960098025064,25009500,0.0,0.0
2015-06-19 00:00:00-04:00,10.148758888244629,10.311186118462016,10.148758888244629,10.264778575494857,27218100,0.0,0.0
2015-06-22 00:00:00-04:00,10.166163444519043,10.267680165326531,10.137158311503004,10.215471257830634,22659900,0.0,0.0
2015-06-23 00:00:00-04:00,10.111053466796875,10.276380969163204,10.090750788119493,10.218370707754678,27351600,0.0,0.0
2015-06-24 00:00:00-04:00,9.829707145690918,10.140056957451325,9.786199868027053,10.082048360342572,49961700,0.0,0.0
2015-06-25 00:00:00-04:00,9.774596214294434,9.908019128196646,9.768796516905638,9.864511854710152,23745900,0.0,0.0
2015-06-26 00:00:00-04:00,9.765896797180176,9.826806490729782,9.675981973948835,9.780398947104874,33224400,0.0,0.0
2015-06-29 00:00:00-04:00,9.420740127563477,9.75429454220503,9.417839033822434,9.670180250193228,44521200,0.0,0.0
2015-06-30 00:00:00-04:00,9.470046043395996,9.548358962129043,9.397534481154945,9.510653049343553,33140100,0.0,0.0
2015-07-01 00:00:00-04:00,9.542562484741211,9.617974342312309,9.487452479094461,9.551264108255566,18606900,0.0,0.0
2015-07-02 00:00:00-04:00,9.478748321533203,9.615070665493338,9.464246174044222,9.594767161109445,20205900,0.0,0.0
2015-07-06 00:00:00-04:00,9.42654037475586,9.496151685487062,9.339525821425717,9.388834455567862,18110400,0.0,0.0
2015-07-07 00:00:00-04:00,9.510655403137207,9.559963211277747,9.325025226765908,9.446844615093399,25580400,0.0,0.0
2015-07-08 00:00:00-04:00,9.22060489654541,9.446841176738834,9.20030056610451,9.41203553133738,20448000,0.0,0.0
2015-07-09 00:00:00-04:00,9.252511978149414,9.423639988939684,9.249611714364562,9.31632276040976,20628300,0.0,0.0
2015-07-10 00:00:00-04:00,9.319220542907715,9.391732097216067,9.27281301537724,9.374328859476114,18077400,0.0,0.0
2015-07-13 00:00:00-04:00,9.252511978149414,9.39173459780951,9.246711450579712,9.383032976622687,30811500,0.0,0.0
2015-07-14 00:00:00-04:00,9.301822662353516,9.374334258423369,9.24671431404664,9.25541593792813,37285200,0.0,0.0
2015-07-15 00:00:00-04:00,9.397538185119629,9.600570805384683,9.336627652190892,9.522257855785213,43313700,0.0,0.0
2015-07-16 00:00:00-04:00,9.330822944641113,9.501950919401848,9.301817823402573,9.499050656227622,20745000,0.0,0.0
2015-07-17 00:00:00-04:00,9.333724021911621,9.420737725816355,9.23800786883469,9.371429932609269,19926600,0.0,0.0
2015-07-20 00:00:00-04:00,9.281514167785645,9.414935387814372,9.269911456654095,9.365627599749322,18604200,0.0,0.0
2015-07-21 00:00:00-04:00,9.240912437438965,9.36563293998199,9.150998428473043,9.287319989098464,23186100,0.0,0.0
2015-07-22 00:00:00-04:00,9.156798362731934,9.296021851116707,9.04368057503259,9.24961429826595,26603400,0.0,0.0
2015-07-23 00:00:00-04:00,8.94796371459961,9.159698781230839,8.892855372030363,9.14519662949327,22406100,0.0,0.0
