,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Return (%)
1,2023-08-15 00:00:00-04:00,480.1565246582031,484.5853998106899,478.607410832586,483.3540606940876,654900.0,0.0,0.0,
2,2023-08-16 00:00:00-04:00,470.6929931640625,484.6151674108399,470.2163311220658,481.0005787491861,803100.0,0.0,0.0,-1.9709263559163692
3,2023-08-17 00:00:00-04:00,469.65032958984375,476.8497477136261,468.96514116472457,472.7088276794128,843300.0,0.0,0.0,-0.22151669758452286
4,2023-08-18 00:00:00-04:00,474.6253662109375,477.7931126835176,464.86396136509137,466.13502986503806,766300.0,0.0,0.0,1.0593065324660866
5,2023-08-21 00:00:00-04:00,487.2864074707031,489.034138005518,475.3900088934576,475.3900088934576,843200.0,0.0,0.0,2.66758630303352
6,2023-08-22 00:00:00-04:00,483.3242492675781,492.7381200382962,480.5239165927574,491.8443749216824,592300.0,0.0,0.0,-0.813106653988338
7,2023-08-23 00:00:00-04:00,490.8712158203125,493.9297138196594,482.2021127221389,485.6081748884861,820300.0,0.0,0.0,1.5614707029847796
8,2023-08-24 00:00:00-04:00,473.0762634277344,499.7885824071986,472.0435107772978,497.2563852780229,1245700.0,0.0,0.0,-3.6251774027614037
9,2023-08-25 00:00:00-04:00,478.3691101074219,480.4544347278154,466.82024464449376,473.17558750280085,1104600.0,0.0,0.0,1.1188146793367881
10,2023-08-28 00:00:00-04:00,483.0958862304688,485.9061590860454,478.28965718744354,480.99068172369454,598200.0,0.0,0.0,0.9881022882070045
11,2023-08-29 00:00:00-04:00,494.4064025878906,497.5046301665288,478.806016382745,479.9578966427712,831800.0,0.0,0.0,2.3412570215979756
12,2023-08-30 00:00:00-04:00,494.8234558105469,497.4649011984615,487.5843383940481,494.90291463834205,658100.0,0.0,0.0,0.08435433288753735
13,2023-08-31 00:00:00-04:00,498.3685302734375,502.08242720785626,490.4541344472597,491.6954134017753,914900.0,0.0,0.0,0.7164321782369143
14,2023-09-01 00:00:00-04:00,503.4826354980469,505.18072706881,494.9525694477257,500.0666331059356,655800.0,0.0,0.0,1.0261693734561206
15,2023-09-05 00:00:00-04:00,508.9740295410156,513.3731150482429,499.9276027263158,503.4727028269376,780900.0,0.0,0.0,1.0906819134957058
16,2023-09-06 00:00:00-04:00,509.88763427734375,516.5607822330243,503.1748175145044,505.7964135188551,714600.0,0.0,0.0,0.17949928351983502
17,2023-09-07 00:00:00-04:00,493.7112731933594,499.7687208465635,484.764154661782,499.7687208465635,1269900.0,0.0,0.0,-3.172534495156154
