Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-28 00:00:00-04:00,520.7757214422825,521.7861604487639,517.9775187919018,520.9603271484375,945800,0.0,0.0
2023-08-29 00:00:00-04:00,519.1629031596457,527.6449216813634,519.1629031596457,527.3534545898438,1468500,0.0,0.0
2023-08-30 00:00:00-04:00,527.314593119464,528.9565937124502,523.9917494188323,526.8579711914062,1292800,0.0,0.0
2023-08-31 00:00:00-04:00,524.6622643010581,536.5157569474314,524.6622643010581,533.6787109375,2086500,0.0,0.0
2023-09-01 00:00:00-04:00,537.3609318910428,537.7592603993296,525.2839934217667,528.7914428710938,1437400,0.0,0.0
2023-09-05 00:00:00-04:00,530.229347981359,533.5910932770579,528.5485049842821,529.2577514648438,1714300,0.0,0.0
2023-09-06 00:00:00-04:00,526.3332437839393,533.0955769815154,524.8370064762473,531.162109375,1476600,0.0,0.0
2023-09-07 00:00:00-04:00,533.066529880097,535.3400328498711,528.8303233840405,533.037353515625,1340000,0.0,0.0
2023-09-08 00:00:00-04:00,533.4745826279105,536.6905651848078,532.5321030354861,535.5343627929688,1075300,0.0,0.0
2023-09-11 00:00:00-04:00,537.1082901608478,543.5014121086479,536.1852615716327,542.9087524414062,1388600,0.0,0.0
2023-09-12 00:00:00-04:00,543.3945891910631,544.4827726675325,540.3826040709896,542.91845703125,1055500,0.0,0.0
2023-09-13 00:00:00-04:00,542.4423485502318,544.5215794246928,538.866880319273,543.8609008789062,1162700,0.0,0.0
2023-09-14 00:00:00-04:00,548.7675412507222,550.6038732845639,544.3370625779731,548.7286987304688,1257300,0.0,0.0
2023-09-15 00:00:00-04:00,549.2726858394267,549.447566099574,539.7607178069957,540.5574340820312,2944900,0.0,0.0
2023-09-18 00:00:00-04:00,542.3258496841703,548.1651554556438,541.6359946648793,546.7368774414062,1003100,0.0,0.0
2023-09-19 00:00:00-04:00,545.6875068775456,549.2727005605198,543.540257128686,548.3204956054688,1144700,0.0,0.0
2023-09-20 00:00:00-04:00,548.3204975057215,553.0521680311508,546.6784969395026,547.8153076171875,1311500,0.0,0.0
2023-09-21 00:00:00-04:00,548.0486105307386,548.5344089275817,538.5366992691135,539.31396484375,1687700,0.0,0.0
2023-09-22 00:00:00-04:00,539.3915535365085,546.9797207676311,539.022401378288,542.7241821289062,1527300,0.0,0.0
2023-09-25 00:00:00-04:00,543.5985802086957,545.328050646774,538.9834962910912,542.7532958984375,1313300,0.0,0.0
2023-09-26 00:00:00-04:00,543.2682748166562,545.4251908523732,536.3213352499538,537.2540893554688,2425100,0.0,0.0
2023-09-27 00:00:00-04:00,531.8325558127185,550.4094782059242,529.2578010819558,547.5238647460938,4591400,0.0,0.0
2023-09-28 00:00:00-04:00,548.0485255858068,555.9281601289206,548.0485255858068,552.47900390625,2192400,0.0,0.0
2023-09-29 00:00:00-04:00,553.8100332692148,554.7719043650665,544.7741972182897,548.9132080078125,1886600,0.0,0.0
2023-10-02 00:00:00-04:00,551.7793727039231,555.5006041089251,547.9804562717413,555.0828247070312,1831700,0.0,0.0
2023-10-03 00:00:00-04:00,554.8787786166996,559.8242312614682,547.0185955571219,548.9909057617188,2007400,0.0,0.0
2023-10-04 00:00:00-04:00,553.3145740418015,556.345950885789,547.7473441401321,555.5589599609375,1798800,0.0,0.0
2023-10-05 00:00:00-04:00,555.9183842545942,558.4251199708585,548.3302175323153,553.3436889648438,1579700,0.0,0.0
2023-10-06 00:00:00-04:00,550.0111393347692,550.8466981692033,527.2174620010157,541.6942749023438,4245900,0.0,0.0
2023-10-09 00:00:00-04:00,539.2361733203293,543.8512576865843,534.1644669657394,543.0933837890625,1781500,0.0,0.0
2023-10-10 00:00:00-04:00,544.0163485523324,550.8467010759634,541.412476795429,546.124755859375,2176800,0.0,0.0
2023-10-11 00:00:00-04:00,548.806323996929,550.4094821315248,544.2884353202929,549.4573364257812,1449800,0.0,0.0
2023-10-12 00:00:00-04:00,551.9154005172535,552.974466834371,546.4064647615407,547.7667236328125,1458000,0.0,0.0
2023-10-13 00:00:00-04:00,547.8347443831597,551.3228024302504,546.0178634017291,550.7398681640625,1243900,0.0,0.0
2023-10-16 00:00:00-04:00,553.5088298675341,557.7935444746292,552.3720785312103,555.9863891601562,1428300,0.0,0.0
2023-10-17 00:00:00-04:00,555.6949389686799,559.6979120522619,554.4998941762243,558.0267944335938,1404600,0.0,0.0
2023-10-18 00:00:00-04:00,557.6186569749631,560.9026579497431,555.75320826494,558.3182373046875,1311900,0.0,0.0
2023-10-19 00:00:00-04:00,557.4048771271682,559.49377384592,548.0872413815204,549.5640869140625,2019600,0.0,0.0
2023-10-20 00:00:00-04:00,550.4483929173706,550.5747052370497,536.331123194143,537.2249755859375,2294500,0.0,0.0
2023-10-23 00:00:00-04:00,538.4005165089917,541.101524031319,531.1038170649616,536.60302734375,1776500,0.0,0.0
2023-10-24 00:00:00-04:00,536.4184588572524,540.1979838616367,533.727176601722,536.1658935546875,1678600,0.0,0.0
2023-10-25 00:00:00-04:00,532.9693067174871,538.099365265343,530.1128103218745,534.368408203125,1757500,0.0,0.0
2023-10-26 00:00:00-04:00,534.0381463466769,538.9057959682038,530.0351727132531,532.0463256835938,1925300,0.0,0.0
2023-10-27 00:00:00-04:00,532.0462844972919,532.4641232285551,524.8856221640493,527.6061401367188,1503100,0.0,0.0
2023-10-30 00:00:00-04:00,530.2390999977428,540.5574507759211,528.198770931466,539.1195068359375,1696200,0.0,0.0
2023-10-31 00:00:00-04:00,536.4767648130746,538.2937050539883,533.4648390049213,536.7488403320312,1394700,0.0,0.0
2023-11-01 00:00:00-04:00,539.2360624606266,542.5783568234353,534.0380448584259,540.9849243164062,1735300,0.0,0.0
2023-11-02 00:00:00-04:00,541.6858416697662,544.6157242813148,537.3153760108328,541.169921875,2100600,1.02,0.0
2023-11-03 00:00:00-04:00,542.4937770075658,548.0030804988277,540.4496437947521,545.96875,1826300,0.0,0.0
2023-11-06 00:00:00-05:00,545.5695955974611,557.4059263891837,545.219193153002,554.6512451171875,2056900,0.0,0.0
2023-11-07 00:00:00-05:00,557.2599212174594,558.6129333632749,554.3981823023901,556.0626831054688,1373100,0.0,0.0
2023-11-08 00:00:00-05:00,556.8899943973373,557.736829991393,549.2684146404525,552.2761840820312,1343600,0.0,0.0
2023-11-09 00:00:00-05:00,553.8530201061568,553.8530201061568,547.0491058674553,548.2755737304688,1288400,0.0,0.0
2023-11-10 00:00:00-05:00,552.7823645076797,562.5064183653355,549.9011391604404,561.7568969726562,1908800,0.0,0.0
2023-11-13 00:00:00-05:00,559.6932831031527,564.5115241180292,558.2234703670823,562.8372802734375,1650700,0.0,0.0
2023-11-14 00:00:00-05:00,566.2538755029867,575.8027276181568,565.7380151751263,575.0726928710938,2037600,0.0,0.0
2023-11-15 00:00:00-05:00,578.1778481040035,583.9208125908928,577.5938439980498,580.8936157226562,2165100,0.0,0.0
2023-11-16 00:00:00-05:00,570.7703892759914,570.9748203993096,557.00678615506,563.1780395507812,2954700,0.0,0.0
2023-11-17 00:00:00-05:00,563.4896085537918,564.4824155834455,558.7784240259653,561.7861938476562,1773600,0.0,0.0
2023-11-20 00:00:00-05:00,561.9710724216748,566.8184844050518,561.9710724216748,565.3389282226562,1624100,0.0,0.0
2023-11-21 00:00:00-05:00,566.5070269819687,569.3785091898136,562.3312491502015,568.7457885742188,1173700,0.0,0.0
2023-11-22 00:00:00-05:00,571.2278215253879,575.403658229622,570.7411317023585,573.3984985351562,1068600,0.0,0.0
2023-11-24 00:00:00-05:00,575.2868820275628,578.3822223051588,574.6930752661845,575.6177978515625,645800,0.0,0.0
2023-11-27 00:00:00-05:00,576.7470110196073,583.9694724119408,576.6398940910286,579.0636596679688,1627400,0.0,0.0
2023-11-28 00:00:00-05:00,577.3990648764151,581.5164416984276,575.6761639206497,578.1875,1286800,0.0,0.0
2023-11-29 00:00:00-05:00,579.3556319528074,579.365375255849,571.7827090740112,572.2109985351562,1319800,0.0,0.0
2023-11-30 00:00:00-05:00,572.1817915023518,577.2822914982567,567.314893122995,576.9610595703125,1755200,0.0,0.0
2023-12-01 00:00:00-05:00,577.4867761584948,580.4749997593323,574.8683822112264,580.377685546875,1474700,0.0,0.0
2023-12-04 00:00:00-05:00,576.3868100627651,583.5703569635036,575.7151756969113,583.13232421875,1624000,0.0,0.0
2023-12-05 00:00:00-05:00,582.5970149308522,592.6714716595446,581.1369452942077,589.2354125976562,2349700,0.0,0.0
2023-12-06 00:00:00-05:00,589.3814549604592,592.2821076845313,587.7850978677217,591.2600708007812,2233900,0.0,0.0
2023-12-07 00:00:00-05:00,593.7616786740601,596.0490974425015,590.2088186358715,594.6864013671875,1690400,0.0,0.0
2023-12-08 00:00:00-05:00,592.3989148409443,597.2755570814264,591.5520791787467,594.5209350585938,1502100,0.0,0.0
2023-12-11 00:00:00-05:00,605.4129835337064,608.3915826466762,602.2884725126975,607.252685546875,2139300,0.0,0.0
2023-12-12 00:00:00-05:00,610.7373937987992,612.9274982401806,606.6200164603255,612.7425537109375,2374400,0.0,0.0
2023-12-13 00:00:00-05:00,617.0448651432272,625.4937941160669,614.2026129511657,624.9097900390625,2436900,0.0,0.0
2023-12-14 00:00:00-05:00,624.1116394439488,624.8125037780884,613.5212626977362,613.988525390625,3839200,0.0,0.0
2023-12-15 00:00:00-05:00,624.4230993355912,644.2605830665347,623.4497196016308,641.2820434570312,8805200,0.0,0.0
2023-12-18 00:00:00-05:00,646.8107377043599,663.757250229608,643.5012233334455,663.1051025390625,5733400,0.0,0.0
2023-12-19 00:00:00-05:00,657.0313133212513,662.6769038351201,651.3078357945999,659.6983642578125,3437300,0.0,0.0
2023-12-20 00:00:00-05:00,653.9067374377057,656.3985871320165,643.2093038741167,643.4039916992188,3782700,0.0,0.0
2023-12-21 00:00:00-05:00,648.1346247760223,649.5752672021936,641.895286731611,647.4532470703125,2388400,0.0,0.0
2023-12-22 00:00:00-05:00,650.2176585001091,655.3473886795391,648.270899043522,653.7218017578125,1639500,0.0,0.0
2023-12-26 00:00:00-05:00,655.0943108593063,657.8684193648927,652.9236930420257,656.6614379882812,1774800,0.0,0.0
2023-12-27 00:00:00-05:00,659.7276180482316,665.5812494711898,657.4379463412071,663.8092041015625,1875900,15.0,0.0
2023-12-28 00:00:00-05:00,662.8634589657696,663.8689385653479,658.6226172536249,660.1257934570312,1496900,0.0,0.0
2023-12-29 00:00:00-05:00,658.0352413106876,660.2154210156828,654.2124379846998,657.119384765625,1947000,0.0,0.0
2024-01-02 00:00:00-05:00,652.6395698266807,654.8495833825344,646.5868231983303,647.731689453125,2657700,0.0,0.0
2024-01-03 00:00:00-05:00,648.2891764346134,652.5101492151109,640.2155057055207,641.7984008789062,2612600,0.0,0.0
2024-01-04 00:00:00-05:00,639.2001194818416,646.9850520182018,637.6371540530521,645.4419555664062,2171100,0.0,0.0
2024-01-05 00:00:00-05:00,653.2368474438275,656.6913151486435,649.3145169819525,653.067626953125,2232100,0.0,0.0
2024-01-08 00:00:00-05:00,652.868536283547,659.1104333102398,651.0965515959307,658.72216796875,2245300,0.0,0.0
2024-01-09 00:00:00-05:00,655.9247400210428,664.2969920358717,655.3075257588982,664.1875,1886200,0.0,0.0
2024-01-10 00:00:00-05:00,666.5568334198504,670.8077007174323,666.0093124761895,669.7424926757812,1801900,0.0,0.0
2024-01-11 00:00:00-05:00,667.9903928393924,671.4846593106442,664.6454778842138,670.558837890625,1670800,0.0,0.0
2024-01-12 00:00:00-05:00,674.4612312318053,680.6533037021454,673.0774511709708,680.1754760742188,2387600,0.0,0.0
2024-01-16 00:00:00-05:00,680.175500453598,683.440818058528,675.1182684183186,678.433349609375,1626700,0.0,0.0
2024-01-17 00:00:00-05:00,677.4478247946055,681.7982196314927,676.1437028305268,681.1212768554688,1786800,0.0,0.0
2024-01-18 00:00:00-05:00,679.7673472927688,684.6353681953232,677.1591035334786,684.2272338867188,1900600,0.0,0.0
2024-01-19 00:00:00-05:00,685.4118930867278,693.0076753539602,679.6080251850898,691.8528442382812,2261000,0.0,0.0
2024-01-22 00:00:00-05:00,692.3108167268573,695.5263099323317,687.4228660293064,689.4039306640625,2452900,0.0,0.0
2024-01-23 00:00:00-05:00,687.6219478785492,688.5279003655402,681.5592968224139,684.5060424804688,2208600,0.0,0.0
2024-01-24 00:00:00-05:00,685.9096691969437,686.8752893480486,680.0560375510129,683.4308471679688,1946500,0.0,0.0
2024-01-25 00:00:00-05:00,683.420898162051,683.420898162051,672.9281942289766,676.8505249023438,2751900,0.0,0.0
2024-01-26 00:00:00-05:00,677.0296455791504,684.1575040054888,676.4522300473029,683.7991333007812,1825500,0.0,0.0
2024-01-29 00:00:00-05:00,686.8056049920464,691.0166126629213,683.1819169585182,690.8971557617188,2215400,0.0,0.0
2024-01-30 00:00:00-05:00,689.8319217359053,699.4983908297598,687.7015058091679,697.596923828125,1610500,0.0,0.0
2024-01-31 00:00:00-05:00,698.174423189459,702.3555973601783,689.9315317590638,691.7633056640625,1928500,0.0,0.0
2024-02-01 00:00:00-05:00,691.9028238983902,703.1686646245753,689.4103785673442,702.3511352539062,2039200,1.02,0.0
2024-02-02 00:00:00-05:00,701.2146597925578,712.121603514185,700.1379063201146,707.3360595703125,2377400,0.0,0.0
2024-02-05 00:00:00-05:00,708.4925990452539,710.7058614296404,703.5475652921696,709.010986328125,2276900,0.0,0.0
2024-02-06 00:00:00-05:00,709.0807626715238,710.5662504051362,702.21162934329,708.64208984375,1920200,0.0,0.0
2024-02-07 00:00:00-05:00,711.991988471853,721.1342613042482,709.8484610539448,717.60498046875,2145500,0.0,0.0
2024-02-08 00:00:00-05:00,721.7025369619992,725.9695718569334,718.482256117272,721.9716796875,1918500,0.0,0.0
2024-02-09 00:00:00-05:00,722.9487826154071,723.3376187154626,717.9439326064302,721.2140502929688,1426100,0.0,0.0
2024-02-12 00:00:00-05:00,721.3336817870479,721.6128040387583,713.1384893969018,720.2269897460938,1572600,0.0,0.0
2024-02-13 00:00:00-05:00,719.210113711423,719.5989498111139,706.8973965095835,712.0916748046875,1951100,0.0,0.0
2024-02-14 00:00:00-05:00,713.8363629341195,720.3665577153985,708.9212679048297,719.9976806640625,1472500,0.0,0.0
2024-02-15 00:00:00-05:00,719.3097851026649,723.8361050330963,716.1095240548422,722.3206787109375,1264100,0.0,0.0
2024-02-16 00:00:00-05:00,719.8082896694075,726.8569329315447,716.3288454450452,721.80224609375,1764600,0.0,0.0
2024-02-20 00:00:00-05:00,725.8300259391291,732.7390771612033,721.5230730635407,723.4970703125,2407300,0.0,0.0
2024-02-21 00:00:00-05:00,723.4970586008568,726.5876664507856,718.0934541968102,720.8351440429688,1565900,0.0,0.0
2024-02-22 00:00:00-05:00,723.6565741715655,733.8257635888274,723.6565741715655,732.1807861328125,1801600,0.0,0.0
2024-02-23 00:00:00-05:00,737.8834578078438,740.2662501721026,734.8925233809567,735.7000732421875,1265800,0.0,0.0
2024-02-26 00:00:00-05:00,739.7578037136825,744.5233885847651,736.7668691973199,743.09765625,1707000,0.0,0.0
2024-02-27 00:00:00-05:00,743.7457357309191,744.3838163818316,739.0898645843173,742.4596557617188,1471300,0.0,0.0
2024-02-28 00:00:00-05:00,740.9641826977739,749.6079665692243,740.9641826977739,745.6998291015625,1365000,0.0,0.0
2024-02-29 00:00:00-05:00,749.1493036631443,750.2858733571458,740.7447851693873,741.64208984375,3361200,0.0,0.0
2024-03-01 00:00:00-05:00,738.2025500914798,749.1094941701692,737.0161435845857,747.1753540039062,1672800,0.0,0.0
2024-03-04 00:00:00-05:00,752.7982781850279,762.4290603351685,751.3925049177896,756.8858642578125,2133400,0.0,0.0
2024-03-05 00:00:00-05:00,766.0979402554218,766.9454082013949,754.6127932369101,757.653564453125,2353400,0.0,0.0
2024-03-06 00:00:00-05:00,762.5288617009137,772.8176235600004,761.3523738324027,770.9034423828125,2400600,0.0,0.0
2024-03-07 00:00:00-05:00,776.7556654185323,784.7016132598785,774.6620355533196,783.2161254882812,4187900,0.0,0.0
2024-03-08 00:00:00-05:00,753.7653479348396,753.9348171888382,722.9088608023926,723.3674926757812,8568900,0.0,0.0
2024-03-11 00:00:00-04:00,717.6349070743966,717.8243353747049,708.8615107010725,711.9222412109375,3762500,0.0,0.0
2024-03-12 00:00:00-04:00,714.9131636006013,737.8137242518775,714.7436334895993,734.6533203125,3727400,0.0,0.0
2024-03-13 00:00:00-04:00,732.7789546428659,734.274421897239,724.3844154931854,731.9813842773438,2270300,0.0,0.0
2024-03-14 00:00:00-04:00,736.0988845586006,738.4417588390838,726.7870819893963,729.7381591796875,1826100,0.0,0.0
2024-03-15 00:00:00-04:00,730.3065114938294,730.3065114938294,721.0345652871762,723.4373168945312,3389900,0.0,0.0
2024-03-18 00:00:00-04:00,723.9058429243877,731.1240161695478,723.8261284813198,729.3294067382812,1595200,0.0,0.0
2024-03-19 00:00:00-04:00,729.5786019396267,733.1278416391218,727.8139920326255,729.9574584960938,1322700,0.0,0.0
2024-03-20 00:00:00-04:00,728.7910299773664,739.8475444704906,726.9266856989701,738.4816284179688,1398700,0.0,0.0
2024-03-21 00:00:00-04:00,741.253262979937,750.0366381475939,738.8604910523575,740.3161010742188,2106900,0.0,0.0
2024-03-22 00:00:00-04:00,742.1804332134301,742.5393307414741,732.1608150258758,732.5795288085938,1791200,0.0,0.0
2024-03-25 00:00:00-04:00,728.7910168871219,731.9414410202805,724.5438802947294,728.7511596679688,1604700,0.0,0.0
2024-03-26 00:00:00-04:00,728.7910161638212,732.4798474308265,728.0133440107335,728.7710571289062,1353500,0.0,0.0
2024-03-27 00:00:00-04:00,731.7819789053208,733.6662822562657,725.5508653247236,729.8677978515625,1246700,0.0,0.0
2024-03-28 00:00:00-04:00,731.6324218812441,732.6792976634518,726.1191641216901,730.4161376953125,1713300,0.0,0.0
2024-04-01 00:00:00-04:00,729.5487770060249,731.0542238233929,718.0237114537739,719.060546875,1600700,0.0,0.0
2024-04-02 00:00:00-04:00,717.8242343640206,717.8242343640206,706.2593127062194,709.1505126953125,2326700,0.0,0.0
2024-04-03 00:00:00-04:00,707.8345707712604,708.6620797245896,695.1630166539527,703.5575561523438,3205500,0.0,0.0
2024-04-04 00:00:00-04:00,706.6282598105389,714.9629829763453,702.0919603101772,702.75,2252400,0.0,0.0
2024-04-05 00:00:00-04:00,703.9064473553572,714.7236970427875,703.8865491703859,711.563232421875,1552300,0.0,0.0
2024-04-08 00:00:00-04:00,711.3539327452658,713.9759903070685,708.7218956652422,709.6590576171875,1459000,0.0,0.0
2024-04-09 00:00:00-04:00,714.0756438617178,716.8771501211576,704.843616153532,716.4185791015625,1388300,0.0,0.0
2024-04-10 00:00:00-04:00,708.8515204855647,721.7922784196664,706.8077272872205,720.3965454101562,1832000,0.0,0.0
2024-04-11 00:00:00-04:00,729.2895557580568,731.5726139374926,721.9617903036469,730.136962890625,2107800,0.0,0.0
2024-04-12 00:00:00-04:00,725.800102372076,730.6853197090983,724.344492348423,729.10009765625,1480600,0.0,0.0
2024-04-15 00:00:00-04:00,733.2076358868197,738.7608115020861,715.7804772415641,716.1094970703125,1808000,0.0,0.0
2024-04-16 00:00:00-04:00,716.1294337795943,720.3167544183293,709.9780952817945,713.8064575195312,1412300,0.0,0.0
2024-04-17 00:00:00-04:00,720.8152055446504,721.6127758979311,708.851467693287,713.02880859375,1376700,0.0,0.0
2024-04-18 00:00:00-04:00,713.0288657195696,716.7775136161092,707.4258529116745,709.1007690429688,1846400,0.0,0.0
