,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,2023-08-07 00:00:00-04:00,538.8030558404206,538.8030558404206,525.2915455843781,537.8003540039062,338200,0.0,0.0,0.0
1,2023-08-08 00:00:00-04:00,526.4630661755563,527.6444584977897,516.7240476713955,525.867431640625,343000,0.0,0.0,-2.218838696263592
2,2023-08-09 00:00:00-04:00,524.0704930576729,525.1426351447659,511.8396265254136,517.27001953125,451700,0.0,0.0,-1.6349010400876884
3,2023-08-10 00:00:00-04:00,524.1200895549383,529.7689219513594,509.82425659931874,514.728515625,413600,0.0,0.0,-0.49133021638352314
4,2023-08-11 00:00:00-04:00,504.8307451304765,512.6834865904848,498.3579004371276,498.53662109375,467700,0.0,0.0,-3.1457154674225274
5,2023-08-14 00:00:00-04:00,494.24784527092487,521.1914598393964,493.3344885395734,520.8638305664062,452000,0.0,0.0,4.478549524340281
6,2023-08-15 00:00:00-04:00,514.1130435294609,518.8882386674655,507.9678587398681,515.1356201171875,505700,0.0,0.0,-1.0997520106146963
7,2023-08-16 00:00:00-04:00,512.9614783489642,512.9614783489642,488.9167186464861,490.33636474609375,543200,0.0,0.0,-4.814121641491653
8,2023-08-17 00:00:00-04:00,491.7659329967455,491.7659329967455,480.3689848914804,481.8382873535156,522900,0.0,0.0,-1.7331117990766587
9,2023-08-18 00:00:00-04:00,474.0450946580223,482.2354025761976,471.622746619693,478.8004455566406,500100,0.0,0.0,-0.6304691587628475
10,2023-08-21 00:00:00-04:00,480.2796459565135,497.9309989276471,479.3662892148904,495.28033447265625,505300,0.0,0.0,3.4419117753444306
11,2023-08-22 00:00:00-04:00,505.6248789135189,509.685312330225,489.6910210012763,497.0076904296875,455100,0.0,0.0,0.3487632834989096
12,2023-08-23 00:00:00-04:00,492.5700930798149,522.1643734162423,488.59903463540826,515.6915893554688,737500,0.0,0.0,3.759277630015756
13,2023-08-24 00:00:00-04:00,523.1670725421345,526.1950530644712,483.1884527758833,484.4790649414063,908900,0.0,0.0,-6.052556422933531
14,2023-08-25 00:00:00-04:00,484.47905520196326,488.3905500936821,471.0370142273924,485.5412902832031,692200,0.0,0.0,0.2192510303670847
15,2023-08-28 00:00:00-04:00,492.9572633054797,495.4788939405796,483.0197099932859,490.2966613769531,421700,0.0,0.0,0.9793958184228346
16,2023-08-29 00:00:00-04:00,485.2732408701811,511.2241209425976,484.8959854908927,509.1095275878906,496200,0.0,0.0,3.8370373883646947
17,2023-08-30 00:00:00-04:00,505.56541277757225,515.4831222257524,503.4508191638318,511.4128112792969,256200,0.0,0.0,0.4524141793847303
18,2023-08-31 00:00:00-04:00,509.6059157823154,522.40266561797,509.6059157823154,517.4388427734375,423000,0.0,0.0,1.1783106252396314
19,2023-09-01 00:00:00-04:00,521.7276417721038,524.7257498469643,514.8576666854705,521.1220092773438,252200,0.0,0.0,0.7118071160187256
20,2023-09-05 00:00:00-04:00,520.2880885220436,531.3673147966263,516.5850353605211,524.8944702148438,331500,0.0,0.0,0.7239112665249792
21,2023-09-06 00:00:00-04:00,522.1941958153154,532.5090348720647,512.782806505004,519.3945922851562,344100,0.0,0.0,-1.0478064147706356
22,2023-09-07 00:00:00-04:00,504.1655563493283,505.38666767909706,490.5348878759479,502.4778747558594,487200,0.0,0.0,-3.257006865410206
23,2023-09-08 00:00:00-04:00,502.58704976716535,505.307214919334,495.0221887988938,497.2459716796875,369300,0.0,0.0,-1.0412205868196467
24,2023-09-11 00:00:00-04:00,505.7738598101033,505.7738598101033,474.8492476514756,482.6424560546875,554700,0.0,0.0,-2.9368796243174344
