,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,2022-08-12 00:00:00+08:00,46.99283918606911,47.0815035674507,46.68251046890416,46.9041748046875,3166812,0.0,0.0,0.0
1,2022-08-15 00:00:00+08:00,46.90417748465741,47.08150625755267,46.4608487877602,46.59384536743164,2005236,0.0,0.0,-0.6616243405796918
2,2022-08-16 00:00:00+08:00,46.63817756065546,46.815509715880246,46.23918443931159,46.59384536743164,2275855,0.0,0.0,0.0
3,2022-08-17 00:00:00+08:00,46.32784706387649,46.72684355237576,46.15051491539577,46.1948471069336,3261039,0.0,0.0,-0.8563325421020784
4,2022-08-18 00:00:00+08:00,46.1948471069336,46.41651144695214,46.01751834078228,46.1948471069336,1699505,0.0,0.0,0.0
5,2022-08-19 00:00:00+08:00,46.15051279419318,46.68250921518335,45.973180653863125,46.37217712402344,3172943,0.0,0.0,0.38387402101223156
6,2022-08-22 00:00:00+08:00,46.19484728263221,46.81550811351066,46.10618289921933,46.63817596435547,2075388,0.0,0.0,0.573617321482689
7,2022-08-23 00:00:00+08:00,46.63817182711927,46.81550396054347,45.92884667575162,45.97317886352539,4317879,0.0,0.0,-1.4258642991062054
8,2022-08-24 00:00:00+08:00,46.46084756412861,46.46084756412861,44.95352935791016,44.95352935791016,6923130,0.0,0.0,-2.217922560112995
9,2022-08-25 00:00:00+08:00,44.953528569518255,45.57418939440892,44.1555355971832,45.52985382080078,3934832,0.0,0.0,1.282044972046692
10,2022-08-26 00:00:00+08:00,45.57419070237026,46.28351593017578,45.39685854983651,46.28351593017578,3792127,0.0,0.0,1.655314142543296
11,2022-08-29 00:00:00+08:00,46.15051391497557,46.15051391497557,45.13086000239127,45.21952438354492,3095345,0.0,0.0,-2.2988563536011752
12,2022-08-30 00:00:00+08:00,45.21952385121682,45.485520373875765,44.68753080589892,45.35252380371094,4889153,0.0,0.0,0.2941194583072848
13,2022-08-31 00:00:00+08:00,44.909195573864565,45.130859908617445,44.59886347581294,44.997859954833984,6942792,0.0,0.0,-0.782015683210846
14,2022-09-01 00:00:00+08:00,44.77619596854253,44.820528159372245,44.33286729558667,44.421531677246094,3987359,0.0,0.0,-1.280790415736155
15,2022-09-02 00:00:00+08:00,44.33286888790026,44.55453323233976,44.19986892830477,44.377201080322266,4865661,0.0,0.0,-0.099795291269833
16,2022-09-05 00:00:00+08:00,43.91728644873408,44.23291238310354,43.82710515315375,44.14273452758789,4395601,0.84,0.0,-0.5283491230327786
17,2022-09-06 00:00:00+08:00,44.142731214572336,44.23290906331992,43.60165380189353,43.782012939453125,2560508,0.0,0.0,-0.8171709161092555
18,2022-09-07 00:00:00+08:00,43.33112204090402,43.64675142971131,42.88022586266347,43.060585021972656,4859553,0.0,0.0,-1.647772381955448
19,2022-09-08 00:00:00+08:00,42.97040387211889,43.19585194397666,42.47441536198011,42.69986343383789,5721749,0.0,0.0,-0.8377071234649924
20,2022-09-09 00:00:00+08:00,42.65477556822631,43.46639002312354,42.65477556822631,43.150760650634766,3750751,0.0,0.0,1.055968756189407
21,2022-09-13 00:00:00+08:00,43.19585432319618,44.278002375666375,43.15076195428929,44.00746536254883,3295035,0.0,0.0,1.9853756897827868
22,2022-09-14 00:00:00+08:00,43.105671461259,43.55656761344804,43.06058253405303,43.33111953735352,4497723,0.0,0.0,-1.536888842889117
23,2022-09-15 00:00:00+08:00,43.24094521338084,43.78201926415822,43.19585628249354,43.51148223876953,2390967,0.0,0.0,0.4162428835020604
24,2022-09-16 00:00:00+08:00,42.79004605446506,44.27800131086136,42.79004605446506,44.14273452758789,6742840,0.0,0.0,1.4507717419378174
25,2022-09-19 00:00:00+08:00,43.73692569911647,44.05255162195025,43.24094063177858,43.46638870239258,2714721,0.0,0.0,-1.5321792644554355
26,2022-09-20 00:00:00+08:00,43.28603493014879,43.87220136252054,43.28603493014879,43.55657196044922,2678612,0.0,0.0,0.20747814748105498
27,2022-09-21 00:00:00+08:00,43.42130003487364,43.691837033208685,43.105670670095606,43.28602981567383,3068139,0.0,0.0,-0.6211281847916084
28,2022-09-22 00:00:00+08:00,42.88022257933703,42.88022257933703,42.24896729012233,42.69986343383789,3209436,0.0,0.0,-1.3541698888348663
29,2022-09-23 00:00:00+08:00,42.51951217651367,42.74496027195634,42.203882778854975,42.51951217651367,2325207,0.0,0.0,-0.42236963498412106
30,2022-09-26 00:00:00+08:00,42.29406215033725,42.29406215033725,39.363237043375385,40.039581298828125,12189262,0.0,0.0,-5.832453738863396
31,2022-09-27 00:00:00+08:00,40.76101382439718,41.256998915698645,40.49047681460227,40.80610275268555,7610962,0.0,0.0,1.9144092645140942
32,2022-09-28 00:00:00+08:00,40.17484675263253,40.310116975259895,38.9574285092449,39.18287658691406,6540356,0.0,0.0,-3.97790050083785
33,2022-09-29 00:00:00+08:00,39.498505046939925,40.21993825362928,38.68689397943872,38.9123420715332,8768511,0.0,0.0,-0.6904406693591492
34,2022-09-30 00:00:00+08:00,38.91233499941665,39.49849786829129,38.59670566380946,39.13778305053711,7982168,0.0,0.0,0.5793559755140842
35,2022-10-03 00:00:00+08:00,38.68689255187332,39.09269635061712,38.59671125432433,39.047607421875,3607756,0.0,0.0,-0.2304055611572764
36,2022-10-05 00:00:00+08:00,41.25699641033213,41.57262232924875,40.21993392235262,41.076637268066406,8638171,0.0,0.0,5.196297494669833
37,2022-10-06 00:00:00+08:00,41.12172869076883,41.57262485378193,40.580654671179,40.80610275268555,2984726,0.0,0.0,-0.658609207991756
38,2022-10-07 00:00:00+08:00,40.44538562563921,40.58065585451352,40.12975967835226,40.26502990722656,2307648,0.0,0.0,-1.3259606013793501
39,2022-10-10 00:00:00+08:00,39.67886220414601,39.85922135672325,39.31814389899153,39.4083251953125,4020924,0.0,0.0,-2.1276644122405264
40,2022-10-11 00:00:00+08:00,39.543592518167785,39.90431082823422,38.95742956439077,39.047607421875,2755513,0.0,0.0,-0.9153339342632294
41,2022-10-12 00:00:00+08:00,39.27305470730344,39.49850278649584,38.416351318359375,38.416351318359375,5470884,0.0,0.0,-1.6166319659370099
42,2022-10-13 00:00:00+08:00,38.41635275655821,38.64180084419075,38.19090466892568,38.28108596801758,3727922,0.0,0.0,-0.35210358532189456
43,2022-10-14 00:00:00+08:00,38.77707187428194,39.2730569893121,38.32617568969727,38.32617568969727,4272210,0.0,0.0,0.11778590011100043
44,2022-10-17 00:00:00+08:00,38.46144592109862,38.64180164288059,38.01054973651395,38.32617568969727,3668556,0.0,0.0,0.0
45,2022-10-18 00:00:00+08:00,38.326174897531125,38.5967119146772,37.96545658129314,38.28108596801758,4502135,0.0,0.0,-0.11764732814658618
46,2022-10-19 00:00:00+08:00,38.10072406201958,39.13778656636073,38.10072406201958,38.14581298828125,5169988,0.0,0.0,-0.3533676652991091
47,2022-10-20 00:00:00+08:00,37.875275990646685,38.23599428086915,37.74000577179712,38.14581298828125,3373666,0.0,0.0,0.0
48,2022-10-21 00:00:00+08:00,38.10072576695044,38.10072576695044,36.79312620646228,37.244022369384766,5865080,0.0,0.0,-2.364061867480771
