,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,2022-08-10 00:00:00-04:00,175.6291019740204,180.10988456463198,173.59327688406736,177.97427368164062,30262100,0.0,0.0,0.0
1,2022-08-11 00:00:00-04:00,179.3414709480325,182.72451838189343,176.00830879593406,177.1260223388672,24079100,0.0,0.0,-0.476614583235091
2,2022-08-12 00:00:00-04:00,180.43921414778217,181.0878903424068,178.5431165304138,180.12985229492188,21274000,0.0,0.0,1.6958716265348839
3,2022-08-15 00:00:00-04:00,178.59300818548786,181.0679181131373,177.83455699415362,180.51904296875,15878700,0.0,0.0,0.21606117413059955
4,2022-08-16 00:00:00-04:00,179.0720219681936,180.61884640398677,176.67693454995015,179.10195922851562,21156700,0.0,0.0,-0.7850051257360602
5,2022-08-17 00:00:00-04:00,176.39751139439946,177.77468629033348,173.81282638239102,174.49143981933594,20118100,0.0,0.0,-2.5742428664876527
6,2022-08-18 00:00:00-04:00,173.98246777994527,175.39955388104443,171.5075579151732,174.30181884765625,18844500,0.0,0.0,-0.10867064417372507
7,2022-08-19 00:00:00-04:00,169.85096674062757,171.96662959794998,166.70743255650152,167.61557006835938,26240800,0.0,0.0,-3.8360177900041315
8,2022-08-22 00:00:00-04:00,165.15063594735082,165.15063594735082,161.9272487287731,162.71563720703125,19499700,0.0,0.0,-2.9233160495351185
9,2022-08-23 00:00:00-04:00,162.146787631555,164.7115244777476,160.37043920934636,160.77960205078125,18111800,0.0,0.0,-1.1898273512500168
10,2022-08-24 00:00:00-04:00,160.2706527726326,165.12068664993134,159.44235308265704,162.92518615722656,20891500,0.0,0.0,1.334487757823677
11,2022-08-25 00:00:00-04:00,164.8412600526686,168.53368468919487,163.68365042360702,168.4338836669922,15550500,0.0,0.0,3.3811208933955728
12,2022-08-26 00:00:00-04:00,168.13449968606133,170.56949849970118,161.33846715155727,161.4482421875,24023600,0.0,0.0,-4.147408661135776
13,2022-08-29 00:00:00-04:00,160.33053203511332,162.71563016141383,158.68390661685316,158.8435821533203,20052700,0.0,0.0,-1.6133096272146097
14,2022-08-30 00:00:00-04:00,160.02116805805048,161.3284791369415,155.5902709591395,156.83770751953125,19567900,0.0,0.0,-1.2627986643192979
15,2022-08-31 00:00:00-04:00,166.72739566239594,167.49580565407706,161.80749773044258,162.5958709716797,40953000,0.0,0.0,3.6714152120792543
16,2022-09-01 00:00:00-04:00,163.24454082796524,167.0167877906098,160.02116900062552,165.02088928222656,30145700,0.0,0.0,1.4914390482703377
17,2022-09-02 00:00:00-04:00,167.10660971477637,167.58562112217234,158.89349111781848,159.99124145507812,22634200,0.0,0.0,-3.047885542869966
18,2022-09-06 00:00:00-04:00,159.77168795630195,161.35842367812864,157.36662650472945,158.21487426757812,19339800,0.0,0.0,-1.1102902704825612
19,2022-09-07 00:00:00-04:00,157.43646951044022,160.62991931905745,156.488420760537,160.0610809326172,16831200,0.0,0.0,1.1668982916970938
20,2022-09-08 00:00:00-04:00,158.3845251707094,161.89729541172923,157.4165132227731,161.72764587402344,22530800,0.0,0.0,1.0412056020712823
21,2022-09-09 00:00:00-04:00,162.91522114104174,169.19231545764814,162.68569706867714,168.80311584472656,22086800,0.0,0.0,4.374929179525999
22,2022-09-12 00:00:00-04:00,167.04673763431333,171.03853495179737,166.93696259898255,168.613525390625,23220400,0.0,0.0,-0.11231454653714001
