Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
504,2021-08-27 04:00:00+00:00,107.0609210805684,107.78954325410062,106.65924384043332,107.5373306274414,4204700,0.0,0.0,0.6997908579026824
505,2021-08-30 04:00:00+00:00,107.9950714111328,108.19123840364354,107.0796183192165,107.9950714111328,3078200,0.0,0.0,0.4256575656292005
506,2021-08-31 04:00:00+00:00,108.14452676742542,109.85399111692432,108.03243541786226,109.75123596191406,6995500,0.0,0.0,1.6261524973631536
507,2021-09-01 04:00:00+00:00,110.23698627149906,110.53590840798456,109.555066361494,109.7138671875,4402700,0.0,0.0,-0.0340486137459405
508,2021-09-02 04:00:00+00:00,110.49853748252455,110.56392647434494,109.20009384004426,109.6391372680664,3801900,0.0,0.0,-0.0681134676493333
509,2021-09-03 04:00:00+00:00,109.14404856289003,109.83531181189882,108.67698226717032,109.47100067138672,2921300,0.0,0.0,-0.1533545418809678
510,2021-09-07 04:00:00+00:00,109.3775837526287,109.41494991220776,107.86429348744072,108.16321563720705,4264900,0.0,0.0,-1.1946406136410737
511,2021-09-08 04:00:00+00:00,108.45277258406452,110.40511304868816,107.90163787691854,110.2649917602539,5548400,0.0,0.0,1.943152402288484
512,2021-09-09 04:00:00+00:00,110.2089691804236,112.16130292712586,110.04082502445534,110.96561431884766,4711200,0.0,0.0,0.6353989125733595
513,2021-09-10 04:00:00+00:00,111.48870580775863,112.80583597518684,111.0590057385816,111.47936248779295,6517900,0.0,0.0,0.4629796104846484
514,2021-09-13 04:00:00+00:00,111.99315883970506,112.23603531555594,110.75076074911614,111.32992553710938,4381100,0.0,0.0,-0.1340489821153645
515,2021-09-14 04:00:00+00:00,111.83433744395624,111.96511541609333,110.56391674874044,111.0309829711914,4722800,0.0,0.0,-0.2685195058522938
516,2021-09-15 04:00:00+00:00,109.2561382638313,109.3121839342188,105.66907282172085,107.08895111083984,11556200,0.0,0.0,-3.550389048950764
517,2021-09-16 04:00:00+00:00,107.22907234452134,107.67745196106324,105.73446174460588,107.11697387695312,7997000,0.0,0.0,0.026167747300354
518,2021-09-17 04:00:00+00:00,106.99553909987522,107.28511789886478,105.66907263931364,105.93997192382812,9261000,0.0,0.0,-1.098800601365979
519,2021-09-20 04:00:00+00:00,104.015653236653,104.87505343270789,103.10954356449852,104.45469665527344,7795200,0.0,0.0,-1.4019970381175972
520,2021-09-21 04:00:00+00:00,104.54811127148837,106.11745421033042,104.38931045149536,104.82835388183594,5468400,0.0,0.0,0.3577218052680297
521,2021-09-22 04:00:00+00:00,105.61303216652064,106.51914195190774,104.92177602042932,105.62237548828124,4578200,0.0,0.0,0.7574492749741424
522,2021-09-23 04:00:00+00:00,105.92128022499224,107.1543348005719,105.65038095341257,106.62187957763672,3842000,0.0,0.0,0.9462995740579404
523,2021-09-24 04:00:00+00:00,106.61254395585,107.29446384415236,106.26691947811506,106.59386444091795,3955000,0.0,0.0,-0.0262752230871798
524,2021-09-27 04:00:00+00:00,106.12679545735426,107.11697364133292,105.47290554847504,106.1921844482422,3988800,0.0,0.0,-0.3768321889656145
525,2021-09-28 04:00:00+00:00,105.25805366324502,105.55697578748008,103.76344304206977,104.35194396972656,5917700,0.0,0.0,-1.7329340083521605
526,2021-09-29 04:00:00+00:00,104.5294340751013,105.1085916965956,104.22116862225484,104.78164672851562,4389100,0.0,0.0,0.4117822269930293
527,2021-09-30 04:00:00+00:00,104.1744661747986,104.77231760560808,103.0441665649414,103.0441665649414,5974500,0.0,0.0,-1.6581913129080197
528,2021-10-01 04:00:00+00:00,103.58595096035788,105.98667116796432,103.25900601513236,105.48223876953124,5636900,0.0,0.0,2.366045828565455
529,2021-10-04 04:00:00+00:00,105.02452556950848,105.63171316792162,103.70739521940308,104.11841583251952,4497700,0.0,0.0,-1.2929408333772097
530,2021-10-05 04:00:00+00:00,103.8101552358126,104.13710735348955,102.78261078175066,103.54859924316406,5884000,0.0,0.0,-0.5472774290688709
531,2021-10-06 04:00:00+00:00,102.92273488451572,104.64153552663464,102.26884488520233,104.28656768798828,5734500,0.0,0.0,0.7126783464170616
532,2021-10-07 04:00:00+00:00,104.9778010485036,105.53828621403278,104.66954275970046,104.81900024414062,5549500,0.0,0.0,0.5105475882045685
533,2021-10-08 04:00:00+00:00,105.16465466835086,105.2393869902452,103.81015805976554,103.89423370361328,3787000,0.0,0.0,-0.8822508689964703
534,2021-10-11 04:00:00+00:00,105.4542231661386,106.0800902651807,103.61398089942952,103.6326675415039,5987300,0.0,0.0,-0.2517619628973455
535,2021-10-12 04:00:00+00:00,104.36128197130034,104.50140326889549,103.37110382152788,103.68870544433594,3866800,0.0,0.0,0.0540735891118471
536,2021-10-13 04:00:00+00:00,104.05301658393375,104.13709221327083,102.20343826090088,103.46451568603516,4806500,0.0,0.0,-0.2162142514366083
537,2021-10-14 04:00:00+00:00,103.76343071367164,105.1926521730756,103.6980417294788,104.50139617919922,5194900,0.0,0.0,1.0021604859297817
538,2021-10-15 04:00:00+00:00,105.04319467616628,105.48223808269546,103.6419959541532,104.10906219482422,5860900,0.0,0.0,-0.3754342034839708
539,2021-10-18 04:00:00+00:00,104.09973465487576,106.08943443986104,103.65134789073772,105.9026107788086,4958400,0.0,0.0,1.7227593315825018
540,2021-10-19 04:00:00+00:00,106.24823498239024,106.99554387834785,105.3327890680513,106.01470184326172,5799300,0.0,0.0,0.1058435326842355
541,2021-10-20 04:00:00+00:00,105.61301223615884,107.52798660432347,105.2860673048994,106.36032104492188,7645200,0.0,0.0,0.3260106340450264
542,2021-10-21 04:00:00+00:00,106.42572053616998,107.01422147052632,106.12679840853195,106.90213012695312,3684300,0.0,0.0,0.5094090321543954
543,2021-10-22 04:00:00+00:00,106.87410483009889,107.40656008040791,106.55649606793504,107.0048828125,3396400,0.0,0.0,0.0961184640800416
544,2021-10-25 04:00:00+00:00,107.18237311861743,107.3131511131882,105.89327268919152,107.15435028076172,4290600,0.0,0.0,0.1396828484206969
545,2021-10-26 04:00:00+00:00,107.35050964355467,107.6867979276566,106.72464255303498,107.35050964355467,5948000,0.0,0.0,0.1830624349631993
546,2021-10-27 04:00:00+00:00,107.9576969753672,107.9576969753672,105.63170895463536,106.03338623046876,5853900,0.0,0.0,-1.2269372706839254
547,2021-10-28 04:00:00+00:00,106.24823737875931,107.05159196562992,105.05254881975172,105.74380493164062,7697600,0.0,0.0,-0.2731038865426027
548,2021-10-29 04:00:00+00:00,100.41923710082432,100.87695999999428,97.16845308025148,99.08342742919922,27419600,0.0,0.0,-6.298598302517188
549,2021-11-01 04:00:00+00:00,100.167036288805,102.89470161935988,100.13900632578913,102.56775665283205,14184600,0.0,0.0,3.516561057723377
550,2021-11-02 04:00:00+00:00,102.98810606795988,104.45469377859226,102.55840598176636,104.10906219482422,11538900,0.0,0.0,1.502719365510874
551,2021-11-03 04:00:00+00:00,103.9969690556094,105.48223625430282,102.85732630782783,105.19265747070312,6422600,0.0,0.0,1.0408270452490598
552,2021-11-04 04:00:00+00:00,104.24918928472376,105.0151776769097,103.62332219789764,104.77230834960938,8212600,0.0,0.0,-0.3995992982787966
553,2021-11-05 04:00:00+00:00,105.78117019163844,109.60177610747704,105.68775836004664,109.20944213867188,10256800,0.0,0.0,4.235025322012054
554,2021-11-08 05:00:00+00:00,108.84510529353398,109.7325353592845,107.0235499445095,107.57469177246094,8753300,0.0,0.0,-1.496894713677932
