,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,771.1599731445312,783.260009765625,769.4299926757812,782.5800170898438,729100,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,784.3400268554688,791.1900024414062,780.8300170898438,788.3699951171875,818100,0.0,0.0,0.7398576376732358
2,506,2021-08-18 04:00:00+00:00,785.1199951171875,793.030029296875,784.530029296875,785.469970703125,898400,0.0,0.0,-0.3678506833116324
3,507,2021-08-19 04:00:00+00:00,784.0,789.8200073242188,776.8300170898438,785.5399780273438,831000,0.0,0.0,0.008912794483539876
4,508,2021-08-20 04:00:00+00:00,786.9500122070312,799.6500244140625,784.489990234375,794.0900268554688,999500,0.0,0.0,1.0884294965605612
5,509,2021-08-23 04:00:00+00:00,791.8599853515625,802.3200073242188,791.7999877929688,797.510009765625,917200,0.0,0.0,0.4306794940743819
6,510,2021-08-24 04:00:00+00:00,796.8400268554688,800.9099731445312,791.1699829101562,792.6400146484375,1055200,0.0,0.0,-0.6106500304138729
7,511,2021-08-25 04:00:00+00:00,792.6400146484375,798.97998046875,787.5700073242188,796.6699829101562,822400,0.0,0.0,0.508423519787371
8,512,2021-08-26 04:00:00+00:00,796.6699829101562,799.4000244140625,792.72998046875,797.4000244140625,628000,0.0,0.0,0.09163662740743206
9,513,2021-08-27 04:00:00+00:00,798.6400146484375,811.3300170898438,798.6400146484375,807.1799926757812,712900,0.0,0.0,1.2264820619870331
10,514,2021-08-30 04:00:00+00:00,808.7899780273438,816.1400146484375,803.8099975585938,814.2000122070312,673700,0.0,0.0,0.8696969195159054
11,515,2021-08-31 04:00:00+00:00,814.6699829101562,820.72998046875,810.6799926757812,816.6599731445312,1140100,0.0,0.0,0.30213226487578737
12,516,2021-09-01 04:00:00+00:00,818.7100219726562,823.989990234375,816.6500244140625,818.4400024414062,784900,0.0,0.0,0.21796455751603716
13,517,2021-09-02 04:00:00+00:00,823.0800170898438,825.6199951171875,817.530029296875,821.010009765625,592700,0.0,0.0,0.31401291683599286
14,518,2021-09-03 04:00:00+00:00,812.3699951171875,820.0999755859375,809.8800048828125,811.3300170898438,817400,0.0,0.0,-1.1790346720065736
15,519,2021-09-07 04:00:00+00:00,808.4500122070312,811.5,800.1799926757812,800.8300170898438,1097000,0.0,0.0,-1.2941712717178144
16,520,2021-09-08 04:00:00+00:00,800.0,801.6199951171875,795.9400024414062,799.7899780273438,1120600,0.0,0.0,-0.1298701397681623
17,521,2021-09-09 04:00:00+00:00,800.989990234375,804.4099731445312,784.1900024414062,785.4099731445312,968000,0.0,0.0,-1.7979726275490826
18,522,2021-09-10 04:00:00+00:00,785.4400024414062,790.3699951171875,780.3599853515625,787.1199951171875,723000,0.0,0.0,0.2177234859661814
19,523,2021-09-13 04:00:00+00:00,794.5499877929688,804.7999877929688,787.510009765625,793.0700073242188,837900,0.0,0.0,0.7559218726422179
20,524,2021-09-14 04:00:00+00:00,797.4600219726562,801.3599853515625,757.280029296875,761.8599853515625,1485700,0.0,0.0,-3.9353426159636773
21,525,2021-09-15 04:00:00+00:00,761.5,774.1199951171875,757.280029296875,765.2000122070312,873400,0.0,0.0,0.4384042894610696
