,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,15090.0498046875,15142.0302734375,14931.150390625,15140.76953125,3973920000,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,15018.9404296875,15062.7001953125,14906.2197265625,15002.830078125,4168880000,0.0,0.0,-0.9110465147778468
2,506,2021-08-18 04:00:00+00:00,14975.01953125,15039.900390625,14846.509765625,14857.919921875,3841840000,0.0,0.0,-0.9658854729101218
3,507,2021-08-19 04:00:00+00:00,14773.1904296875,15000.1904296875,14773.1904296875,14933.9404296875,4191490000,0.0,0.0,0.5116497343654158
4,508,2021-08-20 04:00:00+00:00,14974.0595703125,15103.9404296875,14968.8701171875,15092.5703125,3886340000,0.0,0.0,1.062210496682825
5,509,2021-08-23 04:00:00+00:00,15140.1396484375,15341.4697265625,15140.1396484375,15312.8203125,3906780000,0.0,0.0,1.4593273076725977
6,510,2021-08-24 04:00:00+00:00,15338.919921875,15384.419921875,15319.5498046875,15357.6796875,3809750000,0.0,0.0,0.2929530555738413
7,511,2021-08-25 04:00:00+00:00,15384.830078125,15404.3603515625,15341.919921875,15368.919921875,3654150000,0.0,0.0,0.07318966539033855
8,512,2021-08-26 04:00:00+00:00,15348.98046875,15369.2802734375,15265.23046875,15278.51953125,3630900000,0.0,0.0,-0.5882026263688833
9,513,2021-08-27 04:00:00+00:00,15305.75,15447.0302734375,15292.740234375,15432.9501953125,4048610000,0.0,0.0,1.0107698180221947
10,514,2021-08-30 04:00:00+00:00,15460.9296875,15620.6201171875,15459.740234375,15605.08984375,4061760000,0.0,0.0,1.115403382107627
11,515,2021-08-31 04:00:00+00:00,15601.33984375,15604.4501953125,15522.7802734375,15582.509765625,4188020000,0.0,0.0,-0.14469687999933978
12,516,2021-09-01 04:00:00+00:00,15637.1298828125,15696.419921875,15603.669921875,15611.5703125,4271690000,0.0,0.0,0.18649464888580436
13,517,2021-09-02 04:00:00+00:00,15656.2802734375,15681.759765625,15554.2900390625,15604.25,4050510000,0.0,0.0,-0.046890302214752655
14,518,2021-09-03 04:00:00+00:00,15578.9599609375,15668.1201171875,15554.9697265625,15652.8603515625,3706990000,0.0,0.0,0.3115199484915898
15,519,2021-09-07 04:00:00+00:00,15662.2998046875,15701.400390625,15610.23046875,15675.759765625,4014250000,0.0,0.0,0.14629539616517473
16,520,2021-09-08 04:00:00+00:00,15669.009765625,15669.009765625,15528.4501953125,15620.849609375,4131560000,0.0,0.0,-0.35028704873629746
17,521,2021-09-09 04:00:00+00:00,15639.4404296875,15675.4599609375,15556.740234375,15561.0498046875,4031140000,0.0,0.0,-0.3828204366784882
18,522,2021-09-10 04:00:00+00:00,15648.0498046875,15673.5,15433.4296875,15440.75,4587150000,0.0,0.0,-0.7730828330827721
