,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,361.7765649232853,366.197503414938,356.64712141954413,365.8082885742188,11222100,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,362.2356443697541,363.9221811068206,354.34186182860134,357.7149353027344,12328700,0.0,0.0,-2.212457597128059
2,506,2021-08-18 04:00:00+00:00,355.5194165454807,359.1219986814111,354.4216662911134,354.7210693359375,10042400,0.0,0.0,-0.8369418414870378
3,507,2021-08-19 04:00:00+00:00,350.6294962148948,356.8367421422753,350.2802078653404,354.3917541503906,12004500,0.0,0.0,-0.09283778552071631
4,508,2021-08-20 04:00:00+00:00,353.87281904457615,359.2517498008152,352.5854559522872,358.6330261230469,8697700,0.0,0.0,1.196775016062146
5,509,2021-08-23 04:00:00+00:00,358.70290344816215,364.9400866534913,358.36360433639175,362.6048889160156,10942000,0.0,0.0,1.1075005656634662
6,510,2021-08-24 04:00:00+00:00,362.9142551870327,367.2054251025688,361.0979801063188,364.7604675292969,9235100,0.0,0.0,0.5944703668296469
7,511,2021-08-25 04:00:00+00:00,364.8502649672656,370.0994575010011,364.6506629281142,367.6345520019531,9684500,0.0,0.0,0.7879374900805036
8,512,2021-08-26 04:00:00+00:00,367.6245484525164,368.6823722178502,363.3832641531142,363.63275146484375,7888700,0.0,0.0,-1.088526776201415
9,513,2021-08-27 04:00:00+00:00,364.3512878734883,372.9735538079144,363.3333601176567,371.8658447265625,11219100,0.0,0.0,2.264123137575713
10,514,2021-08-30 04:00:00+00:00,371.795969022057,380.7076484884759,369.76014403079984,379.8793640136719,13547300,0.0,0.0,2.154948995921324
11,515,2021-08-31 04:00:00+00:00,379.1708281254009,381.97506306971184,378.02316212873046,378.60198974609375,12345400,0.0,0.0,-0.33625787252085093
12,516,2021-09-01 04:00:00+00:00,378.8115633098596,383.5418331485799,378.0331640901336,381.2665100097656,11567200,0.0,0.0,0.7037787269577711
13,517,2021-09-02 04:00:00+00:00,380.71765226566265,380.96713958693766,373.2929071481188,374.5104064941406,14832900,0.0,0.0,-1.7720159883573228
14,518,2021-09-03 04:00:00+00:00,373.9814901720197,376.3865515752904,372.3448387453977,375.4884033203125,7509600,0.0,0.0,0.26114009362971924
15,519,2021-09-07 04:00:00+00:00,375.1092021034917,382.1746700175245,372.3847894464934,381.3962707519531,10793800,0.0,0.0,1.5733821282893024
16,520,2021-09-08 04:00:00+00:00,379.3804003014728,380.0889357598152,374.0214175638088,376.7957153320313,11067200,0.0,0.0,-1.2062402736270794
17,521,2021-09-09 04:00:00+00:00,376.8655758802557,379.051056756808,375.7977628551631,377.2248229980469,9098900,0.0,0.0,0.11388337195858966
18,522,2021-09-10 04:00:00+00:00,380.5779291984421,383.002969135394,377.4843107424465,377.9134216308594,11549600,0.0,0.0,0.1825432980098629
