,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,41.47999954223633,41.959999084472656,41.27000045776367,41.810001373291016,993000,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,41.79999923706055,42.36000061035156,41.68000030517578,41.900001525878906,1172600,0.0,0.0,0.21525986517996198
2,506,2021-08-18 04:00:00+00:00,41.77000045776367,42.16999816894531,41.630001068115234,41.68000030517578,1133300,0.0,0.0,-0.5250625601224468
3,507,2021-08-19 04:00:00+00:00,41.380001068115234,41.88999938964844,41.27000045776367,41.65999984741211,1077700,0.0,0.0,-0.047985742843648094
4,508,2021-08-20 04:00:00+00:00,41.59999847412109,42.150001525878906,41.380001068115234,42.09999847412109,1722700,0.0,0.0,1.0561656944804598
5,509,2021-08-23 04:00:00+00:00,42.08000183105469,42.380001068115234,41.970001220703125,42.09999847412109,1078100,0.0,0.0,0.0
6,510,2021-08-24 04:00:00+00:00,42.04999923706055,42.540000915527344,42.0099983215332,42.040000915527344,2186300,0.0,0.0,-0.1425120208273234
7,511,2021-08-25 04:00:00+00:00,41.95000076293945,42.31999969482422,41.900001525878906,42.08000183105469,1615800,0.0,0.0,0.09514965427264155
8,512,2021-08-26 04:00:00+00:00,42.16999816894531,42.18999862670898,41.369998931884766,41.38999938964844,1375100,0.0,0.0,-1.639739570774057
9,513,2021-08-27 04:00:00+00:00,41.810001373291016,41.970001220703125,41.40999984741211,41.75,2677900,0.0,0.0,0.8697767955067937
10,514,2021-08-30 04:00:00+00:00,41.7599983215332,41.9900016784668,41.16999816894531,41.25,1544600,0.0,0.0,-1.19760479041916
11,515,2021-08-31 04:00:00+00:00,41.16999816894531,41.4900016784668,40.93999862670898,41.09999847412109,1876400,0.0,0.0,-0.36364006273675864
12,516,2021-09-01 04:00:00+00:00,41.060001373291016,41.18999862670898,40.459999084472656,40.470001220703125,1156100,0.0,0.0,-1.532840089555343
13,517,2021-09-02 04:00:00+00:00,40.40999984741211,40.41999816894531,39.45000076293945,39.61000061035156,1740200,0.0,0.0,-2.1250323311372
14,518,2021-09-03 04:00:00+00:00,39.54999923706055,39.720001220703125,39.11000061035156,39.43000030517578,1975200,0.0,0.0,-0.45443146276735735
15,519,2021-09-07 04:00:00+00:00,39.40999984741211,39.40999984741211,38.70000076293945,39.0,2280800,0.0,0.0,-1.0905409633469754
16,520,2021-09-08 04:00:00+00:00,38.91999816894531,40.040000915527344,38.77000045776367,39.970001220703125,2883500,0.0,0.0,2.4871826171875
17,521,2021-09-09 04:00:00+00:00,40.0,40.470001220703125,39.470001220703125,39.52000045776367,2384600,0.0,0.0,-1.1258462576837935
18,522,2021-09-10 04:00:00+00:00,39.790000915527344,39.88999938964844,38.90999984741211,38.93999862670898,1623200,0.0,0.0,-1.4676159522684307
19,523,2021-09-13 04:00:00+00:00,39.27999877929688,40.02999877929688,39.16999816894531,39.88999938964844,2359600,0.0,0.0,2.439652790043634
20,524,2021-09-14 04:00:00+00:00,39.95000076293945,40.2400016784668,39.15999984741211,39.2599983215332,1953100,0.0,0.0,-1.579345895599893
21,525,2021-09-15 04:00:00+00:00,39.130001068115234,39.59999847412109,38.81999969482422,39.34000015258789,2510200,0.0,0.0,0.20377441282468656
22,526,2021-09-16 04:00:00+00:00,39.47999954223633,39.59000015258789,39.130001068115234,39.15999984741211,1979500,0.0,0.0,-0.45755034183430077
23,527,2021-09-17 04:00:00+00:00,39.130001068115234,39.47999954223633,39.0,39.29999923706055,4357600,0.0,0.0,0.3575061036617644
24,528,2021-09-20 04:00:00+00:00,38.93999862670898,39.20000076293945,38.38999938964844,38.84999847412109,1960400,0.0,0.0,-1.1450401314896275
25,529,2021-09-21 04:00:00+00:00,39.09000015258789,39.209999084472656,38.65999984741211,38.72999954223633,1287400,0.0,0.0,-0.3088775716804548
26,530,2021-09-22 04:00:00+00:00,39.09000015258789,39.25,38.91999816894531,39.02000045776367,1727000,0.0,0.0,0.7487759332686972
27,531,2021-09-23 04:00:00+00:00,39.220001220703125,39.54999923706055,38.959999084472656,39.0,1557900,0.0,0.0,-0.0512569388237738
28,532,2021-09-24 04:00:00+00:00,39.06999969482422,39.27000045776367,38.810001373291016,39.18000030517578,6199100,0.0,0.0,0.4615392440404653
29,533,2021-09-27 04:00:00+00:00,39.43000030517578,39.68999862670898,39.34000015258789,39.36000061035156,2456000,0.0,0.0,0.45941884577269665
30,534,2021-09-28 04:00:00+00:00,39.22999954223633,39.59999847412109,38.31999969482422,38.38999938964844,2308700,0.0,0.0,-2.4644339574731
31,535,2021-09-29 04:00:00+00:00,38.34999847412109,39.06999969482422,38.11000061035156,38.84000015258789,1752000,0.0,0.0,1.172182261250021
32,536,2021-09-30 04:00:00+00:00,38.83000183105469,39.08000183105469,38.15999984741211,38.18000030517578,2374900,0.0,0.0,-1.6992786941792404
33,537,2021-10-01 04:00:00+00:00,38.150001525878906,38.45000076293945,37.90999984741211,38.18000030517578,2014000,0.0,0.0,0.0
34,538,2021-10-04 04:00:00+00:00,37.59000015258789,38.68999862670898,37.43999862670898,38.18999862670898,2577900,0.0,0.0,0.02618732701225035
35,539,2021-10-05 04:00:00+00:00,38.43000030517578,39.81999969482422,38.09000015258789,39.59999847412109,1997800,0.0,0.0,3.6920657190754547
36,540,2021-10-06 04:00:00+00:00,39.41999816894531,40.0099983215332,39.36000061035156,39.9900016784668,1435200,0.0,0.0,0.9848566145793658
37,541,2021-10-07 04:00:00+00:00,40.18999862670898,40.88999938964844,40.06999969482422,40.709999084472656,1349700,0.0,0.0,1.8004435503526262
38,542,2021-10-08 04:00:00+00:00,40.79999923706055,41.29999923706055,40.5099983215332,40.95000076293945,1117500,0.0,0.0,0.5895398768464677
