Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
504,2021-08-27 04:00:00+00:00,22.14397163115986,22.681000980898453,22.12700210762744,22.595155715942383,304722000,0.0,0.0,2.573860446920984
505,2021-08-30 04:00:00+00:00,22.7888062798679,23.00142129526259,22.51031036776852,22.647062301635746,262580000,0.0,0.0,0.2297243990964759
506,2021-08-31 04:00:00+00:00,22.6580396899123,22.6580396899123,22.083977250307942,22.34854507446289,259850000,0.004,0.0,-1.3181278136515484
507,2021-09-01 04:00:00+00:00,22.448386067339342,22.660040740203296,22.32059424338028,22.40445709228516,201767000,0.0,0.0,0.2501819140171113
508,2021-09-02 04:00:00+00:00,22.48132864954563,22.55620727228688,22.25869223592437,22.359527587890625,187834000,0.0,0.0,-0.2005382420536605
509,2021-09-03 04:00:00+00:00,22.2886471508064,22.948570090054083,22.16385069845976,22.805803298950195,280532000,0.0,0.0,1.9959084971959085
510,2021-09-07 04:00:00+00:00,22.79582218523717,22.86171470502536,22.48532775060597,22.62510108947754,198107000,0.0,0.0,-0.7923518724770151
511,2021-09-08 04:00:00+00:00,22.47633827073021,22.57318042897959,21.941209938398096,22.302621841430664,254434000,0.0,0.0,-1.4253162749264026
512,2021-09-09 04:00:00+00:00,22.27566477797732,22.50129656530947,22.0949597834996,22.140884399414062,196856000,0.0,0.0,-0.7251947469070541
513,2021-09-10 04:00:00+00:00,22.311605446908928,22.589152596955326,22.233733354903347,22.441394805908203,248376000,0.0,0.0,1.357264692200344
514,2021-09-13 04:00:00+00:00,22.647059989602862,22.92660470584892,21.82240488570749,22.11592674255371,297500000,0.0,0.0,-1.4503022925687503
515,2021-09-14 04:00:00+00:00,22.238727240049244,22.37350763595776,22.05003582832297,22.205781936645508,199755000,0.0,0.0,0.4062917875329308
516,2021-09-15 04:00:00+00:00,22.272669451928763,22.3305755616569,21.93022762159825,22.304616928100582,166538000,0.0,0.0,0.445086742439682
517,2021-09-16 04:00:00+00:00,22.146877996399983,22.24072479066889,21.891294346192325,22.205781936645508,156033000,0.0,0.0,-0.443114498552799
