Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
504,2021-08-27 04:00:00+00:00,104.35402500285508,105.4295607493662,104.27129526032404,105.1353988647461,1264900,0.0,0.0,0.8642807647684325
505,2021-08-30 04:00:00+00:00,105.25489523405992,105.82483692957364,105.06185216300824,105.27327728271484,734100,0.0,0.0,0.1311436675540012
506,2021-08-31 04:00:00+00:00,105.6226061380578,105.65937725111088,104.62061259413647,105.22732543945312,1440700,0.0,0.0,-0.0436500548361529
507,2021-09-01 04:00:00+00:00,105.42955780083447,105.45713438090692,103.48992551751924,104.44595336914062,1554700,0.0,0.0,-0.7425562391225937
508,2021-09-02 04:00:00+00:00,104.69414426915004,104.94234750390116,104.14259165568492,104.53787231445312,1089100,0.0,0.0,0.0880062293918015
509,2021-09-03 04:00:00+00:00,104.1609812263284,104.75849952297423,103.89439592433646,104.42756652832033,740400,0.0,0.0,-0.1055175351197035
510,2021-09-07 04:00:00+00:00,104.22532802320872,104.22532802320872,102.1386182819272,102.30408477783205,963300,0.0,0.0,-2.0334494244030887
511,2021-09-08 04:00:00+00:00,102.18458766820233,103.07626085912769,102.08346886070215,103.03948974609376,1214900,0.0,0.0,0.7188422337766509
512,2021-09-09 04:00:00+00:00,103.32447945702836,103.7105656811392,102.27652712679964,102.33168029785156,853700,0.0,0.0,-0.686930273030617
513,2021-09-10 04:00:00+00:00,102.39600654941503,102.69016842235314,101.29290127924028,101.3940200805664,1257600,0.0,0.0,-0.9162951439436462
514,2021-09-13 04:00:00+00:00,102.13861757451552,102.68097568805295,100.08867194574638,100.6126480102539,1442600,0.0,0.0,-0.7706293425308819
515,2021-09-14 04:00:00+00:00,101.19178071658187,101.74333334206902,100.64941560860284,100.80569458007812,1518300,0.0,0.0,0.191871075497918
516,2021-09-15 04:00:00+00:00,100.80570305061023,101.49514564374486,100.43799893159722,100.8516616821289,1285000,0.0,0.0,0.0455997076775016
517,2021-09-16 04:00:00+00:00,100.7965219782172,101.10906596241968,100.30931693615236,100.53913116455078,1134100,0.0,0.0,-0.309891292186315
518,2021-09-17 04:00:00+00:00,100.68618477039584,100.68618477039584,99.20618092906514,99.99674224853516,3614300,0.0,0.0,-0.5394804090040339
519,2021-09-20 04:00:00+00:00,98.91203958853278,99.93241529365692,98.68222536689892,99.62905883789062,1947200,0.0,0.0,-0.3676953892464585
520,2021-09-21 04:00:00+00:00,100.10706109590107,100.10706109590107,99.03153238571215,99.7393569946289,1420200,0.0,0.0,0.110708821326666
521,2021-09-22 04:00:00+00:00,99.7393751249098,100.88844626690184,99.33489983864902,100.53913116455078,1610600,0.0,0.0,0.8018641728008591
522,2021-09-23 04:00:00+00:00,100.64024327314502,101.79850185738503,100.52992992605743,101.4032211303711,1072300,0.0,0.0,0.8594563686909806
523,2021-09-24 04:00:00+00:00,101.00792223623336,101.43997400123504,100.548293892763,101.099853515625,1055200,0.0,0.0,-0.2991696036520053
524,2021-09-27 04:00:00+00:00,100.71377783710126,100.97116863192748,99.8680632217085,99.98756408691406,1273400,0.0,0.0,-1.1001889617367588
525,2021-09-28 04:00:00+00:00,99.06828729645468,99.43599136362688,97.94680006096844,98.11226654052734,1443000,0.0,0.0,-1.8755307857651335
526,2021-09-29 04:00:00+00:00,98.13065706171746,99.90482285165858,98.00196167909976,99.14183807373048,1714800,0.0,0.0,1.0493810504090817
527,2021-09-30 04:00:00+00:00,104.78608638349316,105.39279927100344,102.12943464766404,103.37042999267578,4219400,0.0,0.0,4.265194191578892
528,2021-10-01 04:00:00+00:00,104.18854998312412,106.22011344183773,102.35923113192572,105.85240936279295,2182300,0.0,0.0,2.401053541417042
529,2021-10-04 04:00:00+00:00,105.53986118485145,106.89116967778465,104.93315540002004,105.72371673583984,2270300,0.0,0.0,-0.121577418717067
530,2021-10-05 04:00:00+00:00,104.33564003390028,107.8380059704948,104.21613918246406,107.39676666259766,1848100,0.0,0.0,1.5824736193659206
531,2021-10-06 04:00:00+00:00,106.94633061323266,108.6193846887124,106.6797523183159,108.50907135009766,1516800,0.0,0.0,1.0356966248290078
532,2021-10-07 04:00:00+00:00,109.63056489396688,109.74087121835178,108.343604006953,109.06062316894533,1397300,0.0,0.0,0.5083001927720154
533,2021-10-08 04:00:00+00:00,109.3915522086027,109.60298434497376,108.53664315870648,109.08819580078124,1099800,0.0,0.0,0.0252819313100616
534,2021-10-11 04:00:00+00:00,108.98708741014688,108.98708741014688,107.84721090584571,107.86559295654295,1059500,0.0,0.0,-1.1207471489133591
535,2021-10-12 04:00:00+00:00,107.62659295457892,108.89516487419992,107.5990163714048,107.85640716552734,1010600,0.0,0.0,-0.0085159602462914
536,2021-10-13 04:00:00+00:00,108.28845734111394,108.53665359924216,106.7257165226419,107.97590637207033,1145800,0.0,0.0,0.1107947220600369
537,2021-10-14 04:00:00+00:00,109.06062435669334,109.42832847318368,108.6009959644236,109.1617431640625,1307700,0.0,0.0,1.0982420355018174
538,2021-10-15 04:00:00+00:00,109.32719661350792,109.83279058999206,108.98706911902111,109.52943420410156,1778900,0.0,0.0,0.33683141124492
539,2021-10-18 04:00:00+00:00,109.21689726342754,110.50385817549346,108.63776800901562,110.41193389892578,1305900,0.0,0.0,0.8057192125905832
540,2021-10-19 04:00:00+00:00,110.63254876368026,112.00223936119788,110.3567759459463,111.97466278076172,1401300,0.0,0.0,1.4153622952266298
541,2021-10-20 04:00:00+00:00,112.14932131624929,112.36994096820912,111.49664987806266,112.04820251464844,901200,0.0,0.0,0.065675334098314
542,2021-10-21 04:00:00+00:00,111.93788718075294,112.61814219997366,111.45987677449044,112.4986343383789,1067800,0.0,0.0,0.4019982593398419
543,2021-10-22 04:00:00+00:00,112.60895234300456,114.18088055043285,112.54460465077204,113.77640533447266,1197800,0.0,0.0,1.1358102288161254
544,2021-10-25 04:00:00+00:00,113.390311260665,114.04298266868314,113.07776735261628,113.23403930664062,910600,0.0,0.0,-0.4766946417735895
545,2021-10-26 04:00:00+00:00,113.48225153345597,113.96946353890202,112.90312226213052,113.55579376220705,998800,0.0,0.0,0.2841499407215453
546,2021-10-27 04:00:00+00:00,113.42708852849144,113.95106458948382,111.89193145669984,112.59056854248048,1231600,0.0,0.0,-0.8500008566254214
547,2021-10-28 04:00:00+00:00,112.57218076692844,113.610938369647,112.28721341869868,113.3995132446289,1256900,0.0,0.0,0.7184835396254474
548,2021-10-29 04:00:00+00:00,113.87085305937823,114.46234138823364,113.3348145578852,113.935546875,1280300,0.66,0.0,0.4726948247253393
549,2021-11-01 04:00:00+00:00,113.93554742749411,113.93554742749411,111.76367554840608,112.38288879394533,1196600,0.0,0.0,-1.3627512428216249
550,2021-11-02 04:00:00+00:00,112.91893638977444,114.09266915942126,112.52152947385984,114.07418823242188,1424800,0.0,0.0,1.5049439079445337
551,2021-11-03 04:00:00+00:00,114.22204662734548,114.47158495174432,112.39213182020688,114.09265899658205,945800,0.0,0.0,0.0161918874430622
552,2021-11-04 04:00:00+00:00,113.94479181557716,114.83202431627548,113.47344712576653,114.36067962646484,952200,0.0,0.0,0.2349148772935683
553,2021-11-05 04:00:00+00:00,115.25716534948528,116.27378556395644,114.859758432335,115.1832275390625,1149900,0.0,0.0,0.7192576288321595
554,2021-11-08 05:00:00+00:00,115.44199099504388,115.80242894803324,113.131487680447,113.85236358642578,1039000,0.0,0.0,-1.1554320720743585
555,2021-11-09 05:00:00+00:00,113.85236564570552,113.95402835747431,112.5030325317068,113.64904022216795,1164600,0.0,0.0,-0.178585106055773
556,2021-11-10 05:00:00+00:00,113.6767796580549,114.61022510760316,113.29785367466788,113.7784423828125,923100,0.0,0.0,0.1138611997000493
557,2021-11-11 05:00:00+00:00,113.87086247672924,114.4253819495039,113.4364866568748,114.04646301269533,671700,0.0,0.0,0.2355636307456832
558,2021-11-12 05:00:00+00:00,114.33296357106978,115.62684704566637,114.05570735936188,115.15550231933594,729900,0.0,0.0,0.9724451573015048
559,2021-11-15 05:00:00+00:00,115.25715618522736,115.47896254776188,114.00024171237008,115.04459381103516,953000,0.0,0.0,-0.0963119486841579
560,2021-11-16 05:00:00+00:00,114.99838083647786,116.36620201515254,114.99838083647786,115.5713882446289,1124400,0.0,0.0,0.4579045534803816
561,2021-11-17 05:00:00+00:00,115.10004365682607,116.44013287168116,114.90596220819104,116.3107452392578,777900,0.0,0.0,0.6397405152423152
562,2021-11-18 05:00:00+00:00,116.2830288252112,116.40317247807292,115.2664086171031,115.99652862548828,773700,0.0,0.0,-0.2701526958005074
563,2021-11-19 05:00:00+00:00,116.6065035047771,116.63422842206316,115.3958017759646,115.51594543457033,1145500,0.0,0.0,-0.4143082526802066
564,2021-11-22 05:00:00+00:00,115.3957834557314,117.20721729218523,114.61945063948151,114.95216369628906,1424300,0.0,0.0,-0.4880553383001085
565,2021-11-23 05:00:00+00:00,114.66565805619656,116.0981729297042,114.35143299037227,115.95954132080078,1511000,0.0,0.0,0.8763450744374568
566,2021-11-24 05:00:00+00:00,115.42351294100168,116.12590798331968,115.11852478499684,115.59911346435548,1421700,0.0,0.0,-0.3108220784076576
