,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,196.3000030517578,198.7100067138672,193.3500061035156,196.77999877929688,663400,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,195.7100067138672,202.33999633789065,193.8500061035156,200.25,586800,0.0,0.0,1.7633912197524637
2,506,2021-08-18 04:00:00+00:00,201.7700042724609,201.7700042724609,197.509994506836,197.52999877929688,475100,0.0,0.0,-1.3583027319366447
3,507,2021-08-19 04:00:00+00:00,196.44000244140625,201.0,195.0,196.9900054931641,379600,0.0,0.0,-0.2733727988001089
4,508,2021-08-20 04:00:00+00:00,198.42999267578125,201.32000732421875,196.1199951171875,197.77999877929688,973700,0.0,0.0,0.4010321661523042
5,509,2021-08-23 04:00:00+00:00,198.72000122070312,201.4900054931641,196.6000061035156,198.3999938964844,911100,0.0,0.0,0.3134771569492045
6,510,2021-08-24 04:00:00+00:00,199.009994506836,202.5800018310547,196.0800018310547,201.8999938964844,299000,0.0,0.0,1.7641129574964332
7,511,2021-08-25 04:00:00+00:00,201.17999267578125,205.38999938964844,198.6999969482422,204.9199981689453,365200,0.0,0.0,1.4957921563926835
8,512,2021-08-26 04:00:00+00:00,205.07000732421875,207.25,202.3800048828125,202.38999938964844,335800,0.0,0.0,-1.2346275629043446
9,513,2021-08-27 04:00:00+00:00,202.08999633789065,208.5500030517578,201.9600067138672,203.92999267578125,376800,0.0,0.0,0.7609038444473581
10,514,2021-08-30 04:00:00+00:00,204.8000030517578,208.32000732421875,203.1100006103516,203.509994506836,467300,0.0,0.0,-0.2059521326090552
11,515,2021-08-31 04:00:00+00:00,204.4499969482422,205.69000244140625,200.3300018310547,201.42999267578125,806900,0.0,0.0,-1.0220637252215559
12,516,2021-09-01 04:00:00+00:00,200.72000122070312,201.67999267578125,196.5599975585937,197.0399932861328,587900,0.0,0.0,-2.179416943490886
13,517,2021-09-02 04:00:00+00:00,198.9900054931641,202.7700042724609,197.02999877929688,200.17999267578125,540800,0.0,0.0,1.593584803410275
14,518,2021-09-03 04:00:00+00:00,199.6699981689453,200.4199981689453,197.3600006103516,197.4600067138672,321000,0.0,0.0,-1.3587701375928463
