,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,504,2021-08-16 04:00:00+00:00,53.92777761331908,54.49449249347092,53.6309258179792,53.80184173583984,656000,0.0,0.0,0.0
1,505,2021-08-17 04:00:00+00:00,53.774850990915205,53.774850990915205,52.47051222508691,52.79434585571289,797400,0.0,0.0,-1.872604817273027
2,506,2021-08-18 04:00:00+00:00,52.63243474269052,52.82134200988265,52.14668251254183,52.20065307617188,1100600,0.0,0.0,-1.1245385654811813
3,507,2021-08-19 04:00:00+00:00,51.543981023378514,51.903800767422936,51.27411793109289,51.57996368408203,1079600,0.0,0.0,-1.1890452619129688
4,508,2021-08-20 04:00:00+00:00,51.53498700049213,51.75087610141474,50.86932150440741,51.04023742675781,1229100,0.0,0.0,-1.0463874318135336
5,509,2021-08-23 04:00:00+00:00,51.35507996501951,52.3265878358175,51.15717875199772,51.92179489135742,1258200,0.0,0.0,1.7271813554250004
6,510,2021-08-24 04:00:00+00:00,51.76886520771468,52.77635564222695,51.56197006509579,52.42553329467773,1367700,0.0,0.0,0.9701868057033547
7,511,2021-08-25 04:00:00+00:00,52.29960000962087,52.57846048426408,51.04923171145446,52.44352722167969,784200,0.0,0.0,0.03432283063449226
8,512,2021-08-26 04:00:00+00:00,52.40754186744277,52.61444044117126,51.56196996899007,51.88580703735352,713700,0.0,0.0,-1.0634681034490168
9,513,2021-08-27 04:00:00+00:00,51.97576172714232,52.53348266357938,51.60694804027025,52.27261352539063,964300,0.0,0.0,0.7454957533158169
10,514,2021-08-30 04:00:00+00:00,52.42553488547008,52.73138063416446,51.93978269877517,52.59645080566406,1194500,0.0,0.0,0.619516145134269
11,515,2021-08-31 04:00:00+00:00,52.35357147473036,52.75836781145542,51.79585398385096,51.93978118896485,1515000,0.0,0.0,-1.248505567657987
12,516,2021-09-01 04:00:00+00:00,52.32658159314234,52.52448278255408,51.84982338028152,52.22763442993164,1169800,0.0,0.0,0.5542057251252785
13,517,2021-09-02 04:00:00+00:00,52.308594483121865,54.54846181075719,52.2366291653448,54.19763946533203,1512200,0.0,0.0,3.771959149410331
14,518,2021-09-03 04:00:00+00:00,54.08069801215564,55.1061797789712,53.74786699326705,54.92627334594727,931300,0.0,0.0,1.344401504942505
15,519,2021-09-07 04:00:00+00:00,54.41353450682946,54.89029274894593,53.80184300338041,53.86481094360352,1396700,0.0,0.0,-1.932522156852412
16,520,2021-09-08 04:00:00+00:00,53.90978484380469,54.242615858468014,53.04622162286973,53.873802185058594,1330300,0.0,0.0,0.01669223616971305
17,521,2021-09-09 04:00:00+00:00,53.37905592931816,53.74786962547162,52.33558278179895,52.416542053222656,1314100,0.0,0.0,-2.7049513357720545
18,522,2021-09-10 04:00:00+00:00,52.78535713646378,53.154170842308886,52.07471500545878,52.4525260925293,1383000,0.0,0.0,0.0686501587039201
19,523,2021-09-13 04:00:00+00:00,52.35356822584839,53.12717819213867,52.02073722808224,53.12717819213867,1149500,0.0,0.0,1.2862146971134525
20,524,2021-09-14 04:00:00+00:00,53.325082036541374,53.36106469757304,52.25462360706533,52.578460693359375,1004900,0.0,0.0,-1.0328376500532643
21,525,2021-09-15 04:00:00+00:00,52.43453129769438,53.46001307393416,51.82283981160481,53.39704513549805,881000,0.0,0.0,1.5568817179960837
22,526,2021-09-16 04:00:00+00:00,53.28910053004895,53.87380330510054,52.95626607697075,53.50498962402344,561300,0.0,0.0,0.20215442306119602
23,527,2021-09-17 04:00:00+00:00,53.16315913549194,53.29809238755215,51.92178831511659,52.03872680664063,1212500,0.0,0.0,-2.740422580559587
24,528,2021-09-20 04:00:00+00:00,50.950282085829045,51.20215385388331,50.00575952413005,51.18416595458984,1491500,0.0,0.0,-1.6421632589630253
25,529,2021-09-21 04:00:00+00:00,51.59795490313028,52.01174520584199,51.364071040557306,51.60694885253906,879300,0.0,0.0,0.8260032962621899
26,530,2021-09-22 04:00:00+00:00,51.85882059729367,52.66840981857395,51.64292807938849,51.79585266113281,660000,0.0,0.0,0.36604335810186406
27,531,2021-09-23 04:00:00+00:00,52.092709589644166,52.13768620409351,51.40005874633789,51.40005874633789,937900,0.0,0.0,-0.7641420972145152
28,532,2021-09-24 04:00:00+00:00,51.32809423021711,51.34608556137789,50.59046681010303,50.65343475341797,968300,0.0,0.0,-1.4525742015287446
29,533,2021-09-27 04:00:00+00:00,50.572472851758974,51.364070792737216,50.572472851758974,51.20215225219727,903500,0.0,0.0,1.0832779681189786
30,534,2021-09-28 04:00:00+00:00,50.75237763249147,50.75237763249147,49.68191925523255,49.92479705810547,816700,0.0,0.0,-2.4947294945731224
31,535,2021-09-29 04:00:00+00:00,50.01475289117596,50.22165147709101,49.600962582336734,49.75388717651367,608600,0.0,0.0,-0.34233465464642565
32,536,2021-09-30 04:00:00+00:00,49.78986380693691,50.28461679330284,49.475024116972456,49.73589324951172,963100,0.0,0.0,-0.03616587169986696
33,537,2021-10-01 04:00:00+00:00,49.88881081972208,50.95027517175829,49.825842886253405,50.24863052368164,1138300,0.0,0.0,1.0309200070010904
34,538,2021-10-04 04:00:00+00:00,50.29360901170705,50.41954488335921,49.22315067116852,49.40305709838867,1109900,0.0,0.0,-1.6827790458775915
35,539,2021-10-05 04:00:00+00:00,49.52000071998394,50.06872426371587,49.232146308763134,49.92479705810547,1159900,0.0,0.0,1.056088409018341
36,540,2021-10-06 04:00:00+00:00,49.40306240271142,49.54699305033336,48.62945576071657,49.41205978393555,535900,0.0,0.0,-1.0270192457130456
37,541,2021-10-07 04:00:00+00:00,50.28462083582063,50.84233837352062,49.996766401427365,50.05973434448242,783400,0.0,0.0,1.3107621163314542
38,542,2021-10-08 04:00:00+00:00,50.08672144795302,50.12270411143542,48.611466560131134,48.62046051025391,737800,0.0,0.0,-2.8751128088779887
39,543,2021-10-11 04:00:00+00:00,48.75539123199366,48.92630372735053,47.99977249587068,48.0357551574707,732600,0.0,0.0,-1.2025911450589732
40,544,2021-10-12 04:00:00+00:00,48.29661671040712,48.61145982501313,47.837849824803456,47.92780303955078,1369500,0.0,0.0,-0.2247328423713446
41,545,2021-10-13 04:00:00+00:00,48.017761469835015,48.91730737671055,47.88282821120556,48.80036544799805,1757000,0.0,0.0,1.820576686411468
42,546,2021-10-14 04:00:00+00:00,49.286122765381805,49.852834235631335,49.15118950208692,49.7808723449707,876100,0.0,0.0,2.0092203981904477
43,547,2021-10-15 04:00:00+00:00,49.9158055744234,50.0777206861739,49.42105256367452,49.511009216308594,580900,0.0,0.0,-0.5421020483369898
44,548,2021-10-18 04:00:00+00:00,48.99826488043272,48.99826488043272,47.94579442292589,48.00876235961914,501300,0.0,0.0,-3.0341673103981504
45,549,2021-10-19 04:00:00+00:00,48.23365159855764,48.23365159855764,47.60396876396384,48.08073043823242,699800,0.0,0.0,0.1499061318727346
46,550,2021-10-20 04:00:00+00:00,48.09871943385209,48.944291328037416,48.05373939453232,48.656436920166016,654500,0.0,0.0,1.1973746585925538
47,551,2021-10-21 04:00:00+00:00,48.26963137760536,48.38657330184056,47.316111517485936,47.84684371948242,598300,0.0,0.0,-1.6638974243262994
48,552,2021-10-22 04:00:00+00:00,47.918811435930046,48.10771525504192,47.370087877228094,47.54100036621094,595400,0.0,0.0,-0.63921322598538
49,553,2021-10-25 04:00:00+00:00,47.47803089868357,47.50501960875632,46.83036019235671,46.88433074951172,563900,0.0,0.0,-1.381270086116948
50,554,2021-10-26 04:00:00+00:00,47.28013604447968,47.74790034706494,47.145202780302895,47.38808059692383,573100,0.0,0.0,1.0744524649471732
51,555,2021-10-27 04:00:00+00:00,47.72090768352759,48.215657225379445,47.31611135601419,47.4150619506836,824300,0.0,0.0,0.05693700487527931
52,556,2021-10-28 04:00:00+00:00,47.54099952473249,47.82885393871137,47.154194512543,47.74789810180664,424500,0.0,0.0,0.7019629152213769
53,557,2021-10-29 04:00:00+00:00,47.37009319349029,47.91881681377452,47.073244791784745,47.36109924316406,425400,0.0,0.0,-0.8100856247490906
54,558,2021-11-01 04:00:00+00:00,47.33410559989328,48.42255877678571,47.24415238001574,48.37757873535156,630300,0.0,0.0,2.1462328966830535
55,559,2021-11-02 04:00:00+00:00,48.35958979349353,48.44954644930929,47.61296842344819,47.80187225341797,550900,0.0,0.0,-1.190027481703837
56,560,2021-11-03 04:00:00+00:00,48.0807267371174,48.47652567881114,47.675930415217465,48.431549072265625,628900,0.0,0.0,1.3172639253740348
57,561,2021-11-04 04:00:00+00:00,48.34159926768916,48.34159926768916,47.72091038651346,47.783878326416016,490900,0.0,0.0,-1.3372909978229486
58,562,2021-11-05 04:00:00+00:00,48.152689006430414,49.66392633261404,48.152689006430414,49.56497573852539,828300,0.0,0.0,3.727402367682542
59,563,2021-11-08 05:00:00+00:00,49.39406474983557,49.62794517169584,48.84534120714986,49.38507080078125,1308700,0.0,0.0,-0.3629678720982521
60,564,2021-11-09 05:00:00+00:00,49.789863418821454,52.02074023587638,49.67292492431492,51.993751525878906,2945100,0.0,0.0,5.2823265873628955
61,565,2021-11-10 05:00:00+00:00,51.912793172349645,52.30859556532174,51.0492299301301,51.30110168457031,2305600,0.0,0.0,-1.3321790041709969
62,566,2021-11-11 05:00:00+00:00,51.7238896313041,52.11069464567522,51.23813401816428,51.32809066772461,772300,0.0,0.0,0.05260897381940133
