Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
504,2021-08-27 04:00:00+00:00,73.99591435116928,75.94230317130896,73.77333406270787,75.47820281982422,4060600,0.0,0.0,2.205970090968057
505,2021-08-30 04:00:00+00:00,75.64870030820578,75.85706676227281,74.8246790889713,75.30298614501953,2886400,0.0,0.0,-0.2321420864020207
506,2021-08-31 04:00:00+00:00,75.33141346900048,75.33141346900048,73.40396397855275,74.52159881591797,4377800,0.0,0.0,-1.037657826207261
507,2021-09-01 04:00:00+00:00,75.1324943857312,75.14670102426768,73.41815922479874,73.69283294677734,3887600,0.0,0.0,-1.1121149872103886
508,2021-09-02 04:00:00+00:00,73.70228418624518,74.15691093442148,73.4702304499673,74.00537109375,3659400,0.0,0.0,0.4241092850893357
509,2021-09-03 04:00:00+00:00,73.93909146833852,74.87203258084047,73.77333772150591,74.27059173583984,2077400,0.0,0.0,0.35838026101358
510,2021-09-07 04:00:00+00:00,74.49788986116639,74.49788986116639,73.60756884615236,73.89171600341797,2510200,0.0,0.0,-0.5101288727703102
511,2021-09-08 04:00:00+00:00,73.7165043097006,73.87278454115915,72.45206304735044,73.06770324707031,2370800,0.0,0.0,-1.1151625661387277
512,2021-09-09 04:00:00+00:00,73.19083778770182,74.26111205547735,72.7504103626851,73.86331176757812,3061000,0.0,0.0,1.088864826936664
513,2021-09-10 04:00:00+00:00,74.4836863438706,76.12698800041741,74.4836863438706,74.57839965820312,3836400,0.0,0.0,0.968123244832464
514,2021-09-13 04:00:00+00:00,75.65341595820591,76.1317229036905,74.66364843206152,76.10330963134766,3697400,0.0,0.0,2.0447072880797723
515,2021-09-14 04:00:00+00:00,76.51058955510995,76.87524344057793,75.31718143750054,76.07963562011719,3584000,0.0,0.0,-0.0311077288821626
516,2021-09-15 04:00:00+00:00,76.12699719473109,76.83262484013224,75.45452318773997,76.80894470214844,3434600,0.0,0.0,0.9586127431956416
517,2021-09-16 04:00:00+00:00,75.9991424142882,77.75610487759647,75.88074893155265,77.24464416503906,3386400,0.0,0.0,0.5672509426866812
518,2021-09-17 04:00:00+00:00,77.00784908591334,77.19254261047466,75.45926047156748,76.29275512695312,10976200,0.0,0.0,-1.2323042566577902
519,2021-09-20 04:00:00+00:00,74.92413048954788,75.00463718604324,73.0771879292798,74.11904907226562,5917800,0.0,0.0,-2.8491644469653687
520,2021-09-21 04:00:00+00:00,74.57841403300692,75.05672828574848,73.44183958961938,74.48843383789062,5091200,0.0,0.0,0.4983668439470401
521,2021-09-22 04:00:00+00:00,75.26035167711152,76.66686652059865,74.78677785037951,76.4774398803711,3016600,0.0,0.0,2.670221321620403
522,2021-09-23 04:00:00+00:00,76.33537750100739,78.50434681320745,76.33537750100739,78.22019958496094,3162800,0.0,0.0,2.278789283893312
