Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
504,2021-08-27 04:00:00+00:00,141.4901072383525,144.3468291707012,141.3347831854239,143.8389129638672,28780000,0.0,0.0,1.812412576593192
505,2021-08-30 04:00:00+00:00,144.23445606389427,145.80316651973436,143.99772824460732,144.42474365234375,24434000,0.0,0.0,0.4072824776030659
506,2021-08-31 04:00:00+00:00,144.9806095702395,145.005071851433,144.11560501768085,144.5316162109375,22448000,0.0,0.0,0.073998787112961
507,2021-09-01 04:00:00+00:00,144.83377365792416,146.08633389191564,144.7174063586795,145.0490264892578,21936000,0.0,0.0,0.3579910692793842
508,2021-09-02 04:00:00+00:00,145.0495311923045,145.3526805845436,143.0208536304848,143.12274169921875,32342000,0.0,0.0,-1.3280232461137742
509,2021-09-03 04:00:00+00:00,142.91648116655114,143.98974280019414,142.237252777456,143.57472229003906,19850000,0.0,0.0,0.3157992821086308
510,2021-09-07 04:00:00+00:00,143.6696092003198,144.3992710128769,143.45435637459508,144.11509704589844,20124000,0.0,0.0,0.3763717924996301
511,2021-09-08 04:00:00+00:00,143.9348186092553,144.23446251443966,142.8360734859216,143.52627563476562,18344000,0.0,0.0,-0.4085771880965927
512,2021-09-09 04:00:00+00:00,143.6756057600824,144.14506818651867,143.01337141073313,143.37644958496094,15314000,0.0,0.0,-0.1043892828278769
513,2021-09-10 04:00:00+00:00,144.04716995371726,144.55260182891553,140.5766657709132,140.71450805664062,36840000,0.0,0.0,-1.8566100193064927
514,2021-09-13 04:00:00+00:00,141.78677023955376,142.7861268568221,141.08807869249927,142.16934204101562,22094000,0.0,0.0,1.0338905379887242
515,2021-09-14 04:00:00+00:00,142.83157527513598,143.1986619157205,141.58750439958226,142.38108825683594,19674000,0.0,0.0,0.1489394357323759
516,2021-09-15 04:00:00+00:00,142.60782724041437,144.28490329836777,141.1854637292008,144.26393127441406,27408000,0.0,0.0,1.3223968440118528
517,2021-09-16 04:00:00+00:00,143.78548308164127,144.13458499346018,142.2382627988079,143.44537353515625,26190000,0.0,0.0,-0.567402906621739
518,2021-09-17 04:00:00+00:00,142.86653789382186,143.28555163092727,140.30897205085031,140.6385955810547,53384000,0.0,0.0,-1.956687681818936
519,2021-09-20 04:00:00+00:00,138.00311160973766,138.8406513344174,136.1657275940637,138.5604705810547,46518000,0.0,0.0,-1.4776349204954298
520,2021-09-21 04:00:00+00:00,139.5892970704832,139.85100538842548,138.11948731280577,138.87362670898438,25332000,0.0,0.0,0.2260068305314444
521,2021-09-22 04:00:00+00:00,139.1443113062299,140.72548921453043,138.39267148739154,140.1226806640625,25056000,0.0,0.0,0.8994176825925182
522,2021-09-23 04:00:00+00:00,140.82588449598805,141.5340713804598,140.24055770999317,141.0541229248047,20952000,0.0,0.0,0.6647334009939998
523,2021-09-24 04:00:00+00:00,140.37739483800155,142.16734805761655,140.08023526065776,142.05197143554688,22984000,0.0,0.0,0.7074224347728864
524,2021-09-27 04:00:00+00:00,140.64308315896466,141.77578580006036,139.9069285589361,140.9102783203125,21882000,0.0,0.0,-0.8037150795562109
525,2021-09-28 04:00:00+00:00,138.49604425150514,138.93703591976637,135.20482347885013,135.67428588867188,45772000,0.0,0.0,-3.715834284095543
526,2021-09-29 04:00:00+00:00,136.82296250889365,136.99377171830915,133.71154328457715,134.19947814941406,30848000,0.0,0.0,-1.0870208231410716
527,2021-09-30 04:00:00+00:00,134.10758988882534,135.3871119823128,133.4028932977843,133.5227508544922,37996000,0.0,0.0,-0.5042696918451717
528,2021-10-01 04:00:00+00:00,134.29337200889148,136.7535612550169,133.91930484908292,136.386474609375,35360000,0.0,0.0,2.1447459227406096
529,2021-10-04 04:00:00+00:00,135.80462834885415,135.80462834885415,130.8997658488911,133.5062713623047,51202000,0.0,0.0,-2.1117953633742026
530,2021-10-05 04:00:00+00:00,133.88734285457025,137.06719565333393,133.88734285457025,135.8670654296875,32404000,0.0,0.0,1.7683020005675676
531,2021-10-06 04:00:00+00:00,134.59552743287642,137.5920883404729,134.3957597539627,137.4073028564453,24364000,0.0,0.0,1.1336356032175532
532,2021-10-07 04:00:00+00:00,138.73277311611093,139.88146390595554,138.49205207991733,139.06539916992188,25110000,0.0,0.0,1.2067017392873414
533,2021-10-08 04:00:00+00:00,139.41698708085468,140.1701205129288,139.0579021320615,139.62525939941406,26526000,0.0,0.0,0.4025877269500322
534,2021-10-11 04:00:00+00:00,139.13233340557258,140.55070379378876,138.69981586463925,138.7547607421875,17954000,0.0,0.0,-0.6234535649000339
535,2021-10-12 04:00:00+00:00,139.3201033152324,139.3470804112804,135.60436650510556,136.29258728027344,36332000,0.0,0.0,-1.7744785467137203
536,2021-10-13 04:00:00+00:00,137.24498726602494,137.84180598972517,136.36250090510336,137.42428588867188,19654000,0.0,0.0,0.8303449446382505
537,2021-10-14 04:00:00+00:00,139.31410212740414,141.17546063777365,138.66584408635188,140.9891815185547,31894000,0.0,0.0,2.5940797922506587
538,2021-10-15 04:00:00+00:00,141.45215576148712,141.5555374753704,140.59364401452896,141.2059326171875,30274000,0.0,0.0,0.1537359791001336
539,2021-10-18 04:00:00+00:00,140.9147771328167,142.6323035773508,140.90778137779145,142.61431884765625,20396000,0.0,0.0,0.997398766726687
540,2021-10-19 04:00:00+00:00,143.22312459630476,143.4978184946512,142.43653649222875,143.0727996826172,20164000,0.0,0.0,0.3214830310627414
541,2021-10-20 04:00:00+00:00,143.17367740129177,143.38144675747392,141.21442395587968,141.60647583007812,23288000,0.0,0.0,-1.0248795408993594
542,2021-10-21 04:00:00+00:00,141.60647263529208,141.9930376339686,140.33893022647072,141.7233428955078,26292000,0.0,0.0,0.0825294639561047
543,2021-10-22 04:00:00+00:00,138.99047906812652,140.4218350049444,135.90003173286215,137.40879821777344,50588000,0.0,0.0,-3.0443430063002874
544,2021-10-25 04:00:00+00:00,137.39232272557646,137.84180382020904,135.26875279186268,137.28944396972656,34412000,0.0,0.0,-0.0868607029498313
545,2021-10-26 04:00:00+00:00,139.10385712634888,139.92240621821605,138.14595685683042,139.1488037109375,49236000,0.0,0.0,1.354335546453922
546,2021-10-27 04:00:00+00:00,139.2451905545634,148.4795875850949,139.2451905545634,146.0498809814453,85782000,0.0,0.0,4.959494502621697
547,2021-10-28 04:00:00+00:00,146.96584206303987,146.98931366120593,144.46120916055784,145.6818084716797,36206000,0.0,0.0,-0.2520183565314804
548,2021-10-29 04:00:00+00:00,144.9116820083815,148.07205618564186,144.4836759335834,147.87628173828125,43320000,0.0,0.0,1.5063468044660857
549,2021-11-01 04:00:00+00:00,147.87628525605118,147.87628525605118,143.06130062715937,143.33248901367188,46924000,0.0,0.0,-3.072698793340778
550,2021-11-02 04:00:00+00:00,144.41375860042834,146.44092731402395,144.17003501936668,145.26577758789062,33482000,0.0,0.0,1.3488139273394983
551,2021-11-03 04:00:00+00:00,145.73323676063671,146.50086465133327,144.42524394912698,146.42994689941406,27494000,0.0,0.0,0.8014064502006146
552,2021-11-04 04:00:00+00:00,146.95583910205676,149.56185703276662,146.1402772981904,148.0975341796875,38412000,0.0,0.0,1.1388293962975693
553,2021-11-05 04:00:00+00:00,148.9984916311676,150.1551688933755,148.02711805653695,148.68136596679688,38354000,0.0,0.0,0.3942211396990691
554,2021-11-08 05:00:00+00:00,149.65323403699287,150.44233689748054,148.2603319931104,148.8601531982422,23052000,0.0,0.0,0.1202485800979591
