stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
000001.SS,SSE Composite Index,64.02391573305225,28.93307148344928,0.45191037055724204,1.0,0,-2.571061789977805
601328.SS,"Bank of Communications Co., Ltd.",72.40771203987566,229.03879794692318,3.1631823668284005,0.5870262144579199,6.92,-2.9071387764838157
601899.SS,Zijin Mining Group Company Limited,124.58518320816074,758.6799399633953,6.089648226432911,0.5361506018194585,16.4,-5.002042004590956
688012.SS,Advanced Micro-Fabrication Equipment Inc. China,132.43107856245007,61.02646508873705,0.4608167942992249,0.3591378277643752,62.2,-7.444790691115994
600941.SS,China Mobile Limited,nan,nan,nan,nan,17.04,nan
601728.SS,China Telecom Corporation Limited,nan,nan,nan,nan,18.06,nan
601857.SS,PetroChina Company Limited,88.60782964553918,54.19777373430607,0.6116589690901493,0.5570656113873936,10.47,-3.5575665934694745
601166.SS,"Industrial Bank Co., Ltd.",85.32749169397526,166.17324822795388,1.9474760704783136,0.6077923671140203,5.33,-3.4258624228735144
600036.SS,"China Merchants Bank Co., Ltd.",92.85678323255053,365.76756523208496,3.939050573355063,0.5798680533039914,6.02,-3.7281602689812505
603968.SS,"Nantong Acetic Acid Chemical Co., Ltd.",135.50022875134204,-23.61210887913174,-0.17425881193501586,0.538442358268715,-40.19,-5.644837941607154
601658.SS,"Postal Savings Bank of China Co., Ltd.",nan,nan,nan,nan,6.4,nan
601985.SS,"China National Nuclear Power Co., Ltd.",96.69048511376789,177.32157305082842,1.8339092294571533,0.5412075171169364,20.05,-4.04330245540025
601288.SS,Agricultural Bank of China Limited,64.13012914125906,248.67994916608643,3.8777397222812473,0.551219923441407,7.01,-2.574797351210285
688041.SS,"Hygon Information Technology Co., Ltd.",nan,nan,nan,nan,121.45,nan
601398.SS,Industrial and Commercial Bank of China Limited,65.33431793245019,212.16113824451796,3.2473154225605216,0.5044109990651398,6.73,-2.623145017922238
601988.SS,Bank of China Limited,68.80558811636145,228.2152840081991,3.316813216133694,0.5265299939512352,7.08,-2.762515036267011
600900.SS,"China Yangtze Power Co., Ltd.",62.65395409989341,489.62679752307247,7.8147788843849755,0.34128024456690687,26.61,-2.515529552480941
600028.SS,China Petroleum & Chemical Corporation,80.01658533024121,139.94378410662057,1.7489347180843853,0.615627676812672,13.81,-3.212631796006266
600519.SS,"Kweichow Moutai Co., Ltd.",95.15720901633419,1075.7523222535897,11.305000781064644,0.5260972211789227,21.9,-3.8205213837030874
601318.SS,"Ping An Insurance (Group) Company of China, Ltd.",93.72560188476709,173.3142485972622,1.8491665576108762,0.6805137478415332,8.65,-3.7630429675562342
600050.SS,China United Network Communications Limited,114.52822062042002,63.655935627882165,0.5558100464937505,0.6224100883073235,17.18,-4.59825924321373
601668.SS,China State Construction Engineering Corporation Limited,104.62150999166138,253.72212183552486,2.4251429926383894,0.6422666287060672,4.24,-4.200509033948617
601669.SS,"Power Construction Corporation of China, Ltd",125.64191471532546,118.97531453686139,0.9469396801730617,0.6033938643004817,7.66,-5.044469324199107
601628.SS,China Life Insurance Company Limited,116.01297722424721,158.3023178667938,1.3645225013129647,0.6223002559514681,48.96,-4.657871588018236
601633.SS,Great Wall Motor Company Limited,139.88576117521407,157.4425089071485,1.1255077542162686,0.4873650059470197,18.83,-5.616353688491955
601919.SS,"COSCO SHIPPING Holdings Co., Ltd.",142.66532893709652,641.5339095908627,4.496775175654103,0.5213886071615476,8.52,-5.727952149412564
601601.SS,"China Pacific Insurance (Group) Co., Ltd.",110.6439930468281,101.81167835988568,0.9201735725209745,0.6276755454758327,10.18,-4.4423091616857
601390.SS,China Railway Group Limited,116.93358140610525,171.11337992716048,1.4633382290147356,0.5977001681069494,4.73,-4.69483345353608
600048.SS,"Poly Developments and Holdings Group Co., Ltd.",126.15016406593607,102.49405928778799,0.8124766229730505,0.5786597689947773,12.79,-5.064875318997964
601088.SS,China Shenhua Energy Company Limited,104.6705612728849,439.8155381708679,4.2019029307030475,0.5724320071857456,14.58,-4.202478421982899
600887.SS,"Inner Mongolia Yili Industrial Group Co., Ltd.",101.91318383907651,130.35082280418578,1.279037881987997,0.5806568583114596,11.32,-4.091770893276409
601225.SS,Shaanxi Coal Industry Company Limited,132.23833530082547,763.7244289700328,5.77536330318025,0.5735411595240208,12.26,-5.309312799153023
603288.SS,Foshan Haitian Flavouring and Food Company Ltd.,108.83879327536286,312.9257898157262,2.8751310116423463,0.47709899623663576,32.57,-4.369831160281151
600030.SS,CITIC Securities Company Limited,113.45243963099738,91.06925255443072,0.8027086314814588,0.7508934529533572,14.65,-4.555067095012273
600309.SS,"Wanhua Chemical Group Co., Ltd.",118.18863725790268,557.4815411302448,4.716879338525149,0.5851446358978586,13.3,-4.7452234110506035
