stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
0001.HK,CK Hutchison Holdings Limited,36.28188194603306,-16.862071635204952,-0.46475184667339436,0.5953142427550565,6.38,-2.645632278268631
0002.HK,CLP Holdings Limited,31.061183303179767,2.8946061032216246,0.09319046460555483,0.3431533219547658,23.21,-2.2649450563326123
0003.HK,The Hong Kong and China Gas Company Limited,37.97517490516177,-41.36581306315886,-1.0892856495451246,0.46266300546362854,21.16,-2.769105214868209
0005.HK,HSBC Holdings plc,41.223653338052614,76.17377546943001,1.8478171947733641,0.5214380188913149,7.3,-3.005980452213916
0006.HK,Power Assets Holdings Limited,30.17426886259694,33.303308258894035,1.1036989300567859,0.3211953602444869,18.9,-2.2002722955436687
0011.HK,Hang Seng Bank Limited,40.61172477546409,-29.53788768581776,-0.7273241372812445,0.5240444447254483,10.06,-2.961359339130896
0012.HK,Henderson Land Development Company Limited,48.33454768678938,-25.565337204330163,-0.5289247221261902,0.5723618731968064,11.58,-3.5244985281053163
0016.HK,Sun Hung Kai Properties Limited,39.31428149818052,-23.947965728877136,-0.6091416354635772,0.5284729588520078,8.5,-2.86675129705883
0017.HK,New World Development Company Limited,60.262239205161414,-74.2012918339095,-1.2313065829049745,0.5989963701004469,16.18,-4.394251804221863
0027.HK,Galaxy Entertainment Group Limited,67.94167463188738,-39.111843402061766,-0.57566793303186,0.642500113790003,19.3,-4.9542272287063485
0066.HK,MTR Corporation Limited,31.99492386970716,-36.17364660863303,-1.1306058034687898,0.5231694243357558,21.94,-2.3330323233053725
0101.HK,Hang Lung Properties Limited,55.62604094019304,-67.76267312770416,-1.218182563101335,0.568713611497165,9.5,-4.056185664309448
0175.HK,Geely Automobile Holdings Limited,76.42591136754376,-69.23394454406345,-0.9058962242675386,0.6997606562517453,14.15,-5.57288782072614
0241.HK,Alibaba Health Information Technology Limited,113.99195212144531,-75.75757502779744,-0.6645870486285423,0.7325143701812286,42.0,-8.31215945313779
0267.HK,CITIC Limited,50.978461448979836,5.903497292875171,0.11580375564655865,0.6040669421581123,3.3,-3.7172896187277393
0285.HK,BYD Electronic (International) Company Limited,95.29104915623536,-22.664170838379007,-0.23784155006227026,0.5791963699722132,15.31,-6.9485115422846295
