stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
000001.SS,SSE Composite Index,18.365957440683488,-12.776910926505689,-0.6956844459523149,0.9999999999999999,0,-1.6508823443746328
601328.SS,"Bank of Communications Co., Ltd.",23.24511394176128,79.94759216050254,3.4393288998627694,0.2711494473144329,6.35,-2.0894608039558977
601899.SS,Zijin Mining Group Company Limited,47.03346838802069,73.79005321455652,1.5688839403846873,0.48204484242347734,18.51,-4.227752503906279
688012.SS,Advanced Micro-Fabrication Equipment Inc. China,63.27835114342294,7.3397954630856095,0.11599220476604498,0.33403187538502116,53.73,-5.687975321798831
600941.SS,China Mobile Limited,41.242347267170636,74.14490969223417,1.7977858828431508,0.2581290035576688,15.84,-3.707199211575956
601728.SS,China Telecom Corporation Limited,46.00161009069236,65.08588646370009,1.4148610523714933,0.34357925762189273,17.24,-4.135000647627754
601857.SS,PetroChina Company Limited,41.932821428727884,86.70143082752747,2.0676269297760377,0.4053655063131093,9.79,-3.769264671884424
601166.SS,"Industrial Bank Co., Ltd.",27.48555964496224,4.224275497411998,0.15369072167268952,0.43501607051289687,5.07,-2.4706267173749596
600036.SS,"China Merchants Bank Co., Ltd.",35.21799504725683,4.5617570561100385,0.12952915263883993,0.5327919189647348,5.74,-3.1656812020591216
603968.SS,"Nantong Acetic Acid Chemical Co., Ltd.",49.57577703911227,-58.335201833730046,-1.1766875945828772,0.4579273934276467,-43.48,-4.456275981628211
601658.SS,"Postal Savings Bank of China Co., Ltd.",32.30028057810168,15.038850447915017,0.46559504062360274,0.42627484373184144,5.83,-2.903413181531933
601985.SS,"China National Nuclear Power Co., Ltd.",32.45473983625719,76.91662344180585,2.3699657994447256,0.28994739055653473,19.11,-2.9172972419212533
601288.SS,Agricultural Bank of China Limited,24.13982748764267,84.28492658599374,3.4915297811941586,0.22683392413603748,6.54,-2.1698849692050493
688041.SS,"Hygon Information Technology Co., Ltd.",87.05636063066184,22.873083821841515,0.2627388011185188,0.2913479044864711,131.61,-7.825337132291753
