stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
601601.SS,"China Pacific Insurance (Group) Co., Ltd.",56.129735306113965,14.06386590325663,0.2505599897551043,0.5731766977135544,9.79,-4.118136362526439
601390.SS,China Railway Group Limited,56.6208843368554,24.68415784690763,0.43595500381191216,0.4877206893516344,4.64,-4.15417107161397
600048.SS,"Poly Developments and Holdings Group Co., Ltd.",68.28008682613155,-22.11093371782017,-0.32382697131190624,0.3509939107626659,8.31,-5.0095855051097375
601088.SS,China Shenhua Energy Company Limited,57.001274548551265,178.0688465105623,3.1239449980875573,0.2957534069598679,13.8,-4.1820796080464095
600887.SS,"Inner Mongolia Yili Industrial Group Co., Ltd.",39.38518825194919,-24.147260412564535,-0.6131051160170468,0.5259820336240185,11.91,-2.8896194681971723
601225.SS,Shaanxi Coal Industry Company Limited,64.80031342988792,167.0814148201534,2.578404423937404,0.3284876137517938,11.98,-4.754280874181573
603288.SS,Foshan Haitian Flavouring and Food Company Ltd.,52.9100880851534,-58.057748367826164,-1.0972907146627338,0.3789445285253279,33.5,-3.881916714904109
600030.SS,CITIC Securities Company Limited,44.69370125884163,-9.758240241126048,-0.2183359168356101,0.6841251018449066,14.89,-3.279095390814735
600309.SS,"Wanhua Chemical Group Co., Ltd.",47.03752827917439,-34.1957507851078,-0.7269886840599101,0.49707907371711557,13.57,-3.4510577068182626
600406.SS,"NARI Technology Co., Ltd.",60.34812882075045,22.992772999641204,0.38100225224771567,0.3802406341229892,25.88,-4.427632205136942
600809.SS,"Shanxi Xinghuacun Fen Wine Factory Co.,Ltd.",61.11330458332264,-40.887639712214316,-0.6690464538121581,0.41222828638093195,18.92,-4.483771756025385
688981.SS,Semiconductor Manufacturing International Corporation,54.43848810004014,-15.438297352892288,-0.2835915891808337,0.46972611179276735,74.7,-3.9940526379307313
600031.SS,"Sany Heavy Industry Co.,Ltd",56.76922062705367,-45.070883292770425,-0.7939316903584838,0.6135357509727326,27.78,-4.16505423482891
603501.SS,"Will Semiconductor Co., Ltd.",70.07070945626982,-52.49395883858706,-0.7491569479733586,0.48024674712086124,120.3,-5.140960223421155
600436.SS,"Zhangzhou Pientzehuang Pharmaceutical., Ltd",52.73133334985637,-44.89675766872615,-0.8514246618959891,0.48617530093524086,40.81,-3.8688018058209677
603259.SS,"WuXi AppTec Co., Ltd.",76.88901979133526,-69.31230805313369,-0.9014591191464845,0.3971149117644106,13.72,-5.641207223851324
600438.SS,"Tongwei Co.,Ltd",64.9797759392994,-51.38436220467278,-0.7907746904617412,0.4482132681231434,20.33,-4.767447711361316
600104.SS,SAIC Motor Corporation Limited,37.09870153572401,-25.11907926255692,-0.6770878284882458,0.5654209004668936,10.68,-2.721864105782432
600276.SS,"Jiangsu Hengrui Medicine Co., Ltd.",57.082870568695135,-23.050186902797414,-0.4038021682013726,0.4131714853316204,60.44,-4.1880661593059045
600690.SS,"Haier Smart Home Co., Ltd.",50.739415540688384,-6.669895950946107,-0.13145393733590524,0.4747716211686814,12.88,-3.722658427157909
600089.SS,"TBEA Co., Ltd.",60.613190271755656,15.84232025861951,0.26136753712502847,0.5232444392873398,8.18,-4.447079280626173
600150.SS,China CSSC Holdings Limited,71.27705732586021,130.07406241116334,1.82490786364115,0.4278370277043954,53.23,-5.2294677676046994
601012.SS,"LONGi Green Energy Technology Co., Ltd.",68.06514155710367,-76.05019972203326,-1.1173149424545084,0.48426935843674285,22.03,-4.993815362537192
601888.SS,China Tourism Group Duty Free Corporation Limited,69.35168063638271,-74.75050925553278,-1.0778471202083282,0.5240600377870489,19.4,-5.088206389597908
688111.SS,"Beijing Kingsoft Office Software, Inc.",94.09128720026018,-43.400682818211564,-0.4612614420487124,0.33716227748796973,60.26,-6.9033062262473095
