stock_id,stock_name,risk,roi,sharpe_ratio,correlation_to_hsi,PE_ratio,var
^NDX,NASDAQ 100,41.32738873183648,25.638790341784663,0.620382538760158,0.9999999999999999,0,-2.9793787162543923
AAPL,Apple Inc.,47.705800966443576,49.174698953503075,1.030790762492233,0.812002198259102,34.26,-3.439211922233011
MSFT,Microsoft Corporation,47.94938559255195,45.161437043888704,0.9418564281020464,0.8444213357371996,35.68,-3.4567724522568932
NVDA,NVIDIA Corporation,96.8015552980308,492.94959242569894,5.0923726474023585,0.8037123885954077,71.85,-6.978628517438864
GOOGL,Alphabet Inc.,55.758366955278085,16.083173364730623,0.2884441249441612,0.7796023075927618,23.11,-4.019738407321231
GOOG,Alphabet Inc.,55.793466554100895,16.771558530231697,0.3006007614523992,0.7807688517747364,23.41,-4.022268811512997
AMZN,"Amazon.com, Inc.",65.34153506790643,3.122478638092234,0.04778704134892433,0.7844869698530305,42.49,-4.7106092313725405
META,"Meta Platforms, Inc.",84.79391566665824,43.998926820038605,0.518892499233166,0.6884712346080092,27.5,-6.112972422341699
AVGO,Broadcom Inc.,63.97589056504836,248.29237475604785,3.8810303782108853,0.7431140322164274,71.61,-4.612157035609909
TSLA,"Tesla, Inc.",102.40259153562192,-11.954759069147354,-0.11674273951346976,0.6204775846899939,60.15,-7.382419046367039
COST,Costco Wholesale Corporation,42.059481076172744,98.83509357619731,2.3498885637033857,0.6309525901042047,54.39,-3.0321567991669474
ASML,ASML Holding N.V.,73.05668795714142,15.221501964301021,0.20835193039726477,0.803279826498518,49.53,-5.2668108936645455
NFLX,"Netflix, Inc.",84.46250569754439,27.757185377912535,0.32863322190925165,0.5924354775732079,41.43,-6.0890803778977745
AZN,AstraZeneca PLC,40.775441058583446,52.26275825406815,1.2817214700137882,0.2518433774059916,41.21,-2.9395876430548076
PEP,"PepsiCo, Inc.",29.347349316304523,19.506919202920418,0.6646910081273659,0.32005950519692294,25.0,-2.1157123789948957
ADBE,Adobe Inc.,65.99643318784577,-15.252617835539317,-0.23111276017183782,0.7319657976441406,49.83,-4.757822219653099
AMD,"Advanced Micro Devices, Inc.",91.21891681207373,30.95459211382704,0.33934400007839044,0.7611621573048589,175.43,-6.576164321272748
TMUS,"T-Mobile US, Inc.",39.12736335160585,41.32833058608071,1.0562513557250601,0.3824176286216842,24.39,-2.82077424125089
LIN,Linde plc,38.57867904741388,51.11378998913687,1.3249232801962223,0.5601111989403789,34.74,-2.781218431217504
CSCO,"Cisco Systems, Inc.",40.24836929579384,-11.458306775509964,-0.28468996324547774,0.5341716989094412,19.11,-2.9015899267658924
QCOM,QUALCOMM Incorporated,68.49065741796421,20.4600122413638,0.2987270528957925,0.7417994030566437,22.17,-4.937636110944427
AMGN,Amgen Inc.,38.17797526816182,52.57562203227568,1.3771191809671648,0.254076161434606,56.01,-2.7523308496871812
INTU,Intuit Inc.,63.60876835375327,19.514529661515486,0.3067899311143323,0.7902817168417221,60.27,-4.585690420220918
PDD,PDD Holdings Inc.,134.32036795714754,72.68303772755026,0.5411170236723775,0.39108385983898014,19.06,-9.683438942821407
TXN,Texas Instruments Incorporated,46.70340198264278,12.337774208688677,0.2641729228477614,0.7488500284636407,35.0,-3.36694686293033
ISRG,"Intuitive Surgical, Inc.",59.1790410711721,38.83072634378168,0.6561567345621844,0.6658291417848973,82.22,-4.266342027072458
CMCSA,Comcast Corporation,45.21443196675025,-28.55808105277211,-0.6316142835494014,0.45452736169419145,10.51,-3.259603870531835
AMAT,"Applied Materials, Inc.",73.1890157077938,57.05009727366328,0.7794898827637614,0.7866619184975232,24.38,-5.276350680618465
HON,Honeywell International Inc.,34.95918530056383,-10.468141345679008,-0.2994389387418069,0.5692072181778628,22.63,-2.5202814844639922
SNY,Sanofi,43.47689106002773,16.009919637116628,0.36823975327518316,0.1623668448700629,29.36,-3.1343408777572033
VRTX,Vertex Pharmaceuticals Incorporated,45.617795448200354,146.86599959569847,3.219489196106964,0.35114958535905916,-238.38,-3.288683195609563
ARM,Arm Holdings plc,nan,nan,nan,nan,326.1,nan
REGN,"Regeneron Pharmaceuticals, Inc.",46.90469878659259,84.03754856547958,1.7916658829392416,0.3216412484304392,31.17,-3.381458774564275
BKNG,Booking Holdings Inc.,58.05090851204444,68.47268408441683,1.1795282079041032,0.5867313933783528,25.5,-4.185012568838642
ADP,"Automatic Data Processing, Inc.",38.750635059272035,29.101905238468902,0.7510046014460235,0.5883747091785332,29.01,-2.793615103196624
LRCX,Lam Research Corporation,75.57103764099473,48.65390908767937,0.6438168722627975,0.7767810284445626,30.7,-5.4480756714104155
MU,"Micron Technology, Inc.",73.6842055299451,44.26416609100314,0.6007280091119973,0.6741836614082912,-75.85,-5.3120499604882045
ADI,"Analog Devices, Inc.",53.75040460111658,32.89419545220689,0.6119804250091834,0.7493954343784397,52.26,-3.8749801614071777
PANW,"Palo Alto Networks, Inc.",77.11312613909428,175.3645470992726,2.2741205794582293,0.5246102335283769,49.53,-5.5592480873506265
KLAC,KLA Corporation,71.27539633997351,148.95922893824357,2.0899109171940515,0.7876084204939395,41.31,-5.138393819794498
GILD,"Gilead Sciences, Inc.",39.8873769685809,17.158806018410264,0.43018135867711166,0.23568068297270203,90.66,-2.8755652276636035
MDLZ,"Mondelez International, Inc.",31.80032258280162,19.91913579513202,0.6263815640003844,0.352020421719069,24.15,-2.2925524012175553
MELI,"MercadoLibre, Inc.",95.07051801370656,5.769913442287605,0.060690880441565925,0.6744053330027872,72.52,-6.85383438453529
INTC,Intel Corporation,70.55557616621212,-59.552594438252605,-0.8440522730331177,0.5822703856168158,86.21,-5.086500463571313
SBUX,Starbucks Corporation,56.43081521229718,-14.993042056534362,-0.2656889148265775,0.5109819068430287,26.58,-4.068216622040897
ABNB,"Airbnb, Inc.",84.59776578420987,-21.760791456311008,-0.2572265503065171,0.6393648093120397,16.17,-6.098831563146492
SNPS,"Synopsys, Inc.",60.66467284069782,80.28665293952717,1.323449862663162,0.7808273275552817,59.73,-4.373444358241679
CTAS,Cintas Corporation,38.48879173329522,99.30094273985114,2.5799963643428585,0.6623685185934639,50.54,-2.774738264946072
EQIX,"Equinix, Inc.",50.52368868112483,8.078370971001512,0.15989273906715987,0.5257870738496048,75.88,-3.6423593975403143
CME,CME Group Inc.,35.57930270186356,13.98990500407492,0.393203462173028,0.3062219625827659,22.66,-2.5649870572985063
CDNS,"Cadence Design Systems, Inc.",59.074800280180504,78.95569073376421,1.3365375821719658,0.7811748946654588,72.57,-4.258827088345961
ORLY,"O'Reilly Automotive, Inc.",40.72294691906317,86.98789949524463,2.1360904864800925,0.3288686103039523,28.07,-2.9358032296956753
CSX,CSX Corporation,39.62031296296203,2.3840930741918824,0.06017350434411224,0.5207805137249479,18.38,-2.856312019594216
PYPL,"PayPal Holdings, Inc.",77.82222227645958,-76.23257162578044,-0.9795733069015686,0.60261928300448,16.49,-5.610368325146267
NXPI,NXP Semiconductors N.V.,65.95681604746386,20.62020267154651,0.3126318689596508,0.7522644456900054,23.73,-4.754966136351572
MAR,"Marriott International, Inc.",50.98302224200725,66.60766020710457,1.3064674724642642,0.5918315829948423,22.21,-3.6754737238248634
