,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,2019-08-12 00:00:00-04:00,206.11307061466923,206.64731183062892,203.87114991521528,204.58665466308597,292000,0.0,0.0,0.0
1,2019-08-13 00:00:00-04:00,202.9362373433289,210.64461060353864,201.6674071171861,209.11819458007807,587600,0.0,0.0,2.2149733688419992
2,2019-08-14 00:00:00-04:00,201.12364333251216,202.48786554530065,197.5461192062701,199.12022399902344,914100,0.0,0.0,-4.781014201624667
3,2019-08-15 00:00:00-04:00,199.7117067594726,201.61018483558303,198.03266064790125,200.20779418945312,671500,0.0,0.0,0.5461877094086853
4,2019-08-16 00:00:00-04:00,199.66401213903296,203.51820651540845,199.47321375218888,203.06028747558597,574500,0.0,0.0,1.4247663522198195
5,2019-08-19 00:00:00-04:00,206.84768526595056,207.4296152251548,205.2354120379732,205.7696533203125,329200,0.0,0.0,1.3342667236459382
6,2019-08-20 00:00:00-04:00,205.72190053104595,206.27522588503305,204.23365315817423,204.8155975341797,275200,0.0,0.0,-0.46365232712312077
7,2019-08-21 00:00:00-04:00,208.5553359824592,208.5553359824592,206.55191675524577,207.04800415039065,298100,0.0,0.0,1.0899592819528348
8,2019-08-22 00:00:00-04:00,206.36111511528875,206.8667373257269,203.83300406309803,205.35940551757807,376100,0.0,0.0,-0.8155590003108948
9,2019-08-23 00:00:00-04:00,203.8043577892356,206.5423510408741,199.9597138050886,200.8183135986328,591500,0.0,0.0,-2.2112899613728976
10,2019-08-26 00:00:00-04:00,204.02380166283737,204.57712710100003,202.5450888866937,204.1478271484375,296800,0.0,0.0,1.6579730653745184
11,2019-08-27 00:00:00-04:00,205.40712554661584,205.75056844943424,203.29877945299495,204.2241668701172,359700,0.0,0.0,0.03739433465739239
12,2019-08-28 00:00:00-04:00,203.3750704275757,206.0081373182312,202.5832579527288,205.82687377929688,317500,0.0,0.0,0.7847782824835781
13,2019-08-29 00:00:00-04:00,209.92910145752,211.66538545505128,209.43301407666175,209.63336181640625,370300,0.0,0.0,1.8493639665299488
14,2019-08-30 00:00:00-04:00,213.00098552707695,213.7069408555408,209.9958570205456,212.371337890625,357600,0.0,0.0,1.3060784077949528
15,2019-09-03 00:00:00-04:00,210.50152688723796,211.3887604954842,208.8320155242533,209.9005126953125,598700,0.0,0.0,-1.1634456983950492
