,Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Return (%)
1,2019-08-15 00:00:00-04:00,127.9145736694336,128.77576677014392,126.5462544481975,128.59395885108174,28074400.0,0.0,0.0,
2,2019-08-16 00:00:00-04:00,130.25892639160156,130.57469574941103,128.90973402660677,129.06283697597516,24449100.0,0.0,0.0,1.832748728246103
3,2019-08-19 00:00:00-04:00,132.4405975341797,132.57455896997823,130.98614865929432,131.90475179098547,24355700.0,0.0,0.0,1.674872657877824
4,2019-08-20 00:00:00-04:00,131.34019470214844,132.7276702464702,131.32106778205056,132.2492344313806,21170800.0,0.0,0.0,-0.8308651973178094
5,2019-08-21 00:00:00-04:00,132.80418395996094,133.4740056647948,132.04826192830248,132.57454415322917,14970300.0,0.0,0.0,1.1146543989313473
6,2019-08-22 00:00:00-04:00,131.83773803710938,133.19649364945676,130.4119944195885,132.67978952672692,18697000.0,0.0,0.0,-0.7277224964109097
7,2019-08-23 00:00:00-04:00,127.63706970214844,132.38315805628122,127.0725191057924,131.27318377820285,38508600.0,0.0,0.0,-3.1862412064279644
8,2019-08-26 00:00:00-04:00,129.60824584960938,129.7135023019628,128.1250920576116,129.1680931220957,20312600.0,0.0,0.0,1.5443602333247153
9,2019-08-27 00:00:00-04:00,129.8857421875,130.82347216584748,128.85231921922508,130.50770281992732,23102100.0,0.0,0.0,0.21410392222467323
10,2019-08-28 00:00:00-04:00,129.7134552001953,129.9048265166102,127.79014937907792,129.06278980424554,17393300.0,0.0,0.0,-0.1326450343225316
11,2019-08-29 00:00:00-04:00,132.16307067871094,132.46927652944635,131.00526448227686,131.33059724815928,20168700.0,0.0,0.0,1.8884821738307522
12,2019-08-30 00:00:00-04:00,131.9142608642578,133.17732322380323,130.39283919908215,133.14861825658824,23940100.0,0.0,0.0,-0.18825971065546954
13,2019-09-03 00:00:00-04:00,130.1727752685547,131.2827495663398,129.84744250562755,130.7181989599606,18869300.0,0.0,0.0,-1.3201647678526163
14,2019-09-04 00:00:00-04:00,131.69419860839844,131.75160854894295,130.5937878787395,131.3784293347066,17995900.0,0.0,0.0,1.1687723002793415
15,2019-09-05 00:00:00-04:00,134.00982666015625,134.3255959369397,132.77545452357575,133.1103653142938,26101800.0,0.0,0.0,1.7583371752338817
16,2019-09-06 00:00:00-04:00,133.10081481933594,134.1342230612847,132.23962181678058,133.9906981945414,20824500.0,0.0,0.0,-0.6783173021524203
17,2019-09-09 00:00:00-04:00,131.58892822265625,133.72274685711895,130.5746471121232,133.56964396477932,25773900.0,0.0,0.0,-1.1358958235769157
18,2019-09-10 00:00:00-04:00,130.21107482910156,130.98613840416223,128.7087795731837,130.90002347375557,28903400.0,0.0,0.0,-1.0470891526856096
19,2019-09-11 00:00:00-04:00,130.2493133544922,130.3928528062416,129.26373710874014,130.04837856301876,24726100.0,0.0,0.0,0.029366569196054293
20,2019-09-12 00:00:00-04:00,131.58892822265625,132.45010644084968,130.96695319778726,131.90469746284597,27010000.0,0.0,0.0,1.0285005223160892
21,2019-09-13 00:00:00-04:00,131.39759826660156,132.1056738153309,130.67994465865152,131.83775096975222,23363100.0,0.0,0.0,-0.14539973737831557
22,2019-09-16 00:00:00-04:00,130.45030212402344,130.80433993061965,129.80919992797294,129.9718663418334,16731400.0,0.0,0.0,-0.7209387044168736
23,2019-09-17 00:00:00-04:00,131.46458435058594,131.58898232684635,130.54598121955024,131.05313658403446,17814200.0,0.0,0.0,0.7775238616145153
24,2019-09-18 00:00:00-04:00,132.54583740234375,132.68936227962902,130.64165795972778,131.43586301567214,23982100.0,0.0,0.0,0.8224671740294287
25,2019-09-19 00:00:00-04:00,134.98587036132812,136.22979163858224,134.02899885531698,134.2490752135034,35772100.0,0.0,0.0,1.8408974637035502
26,2019-09-20 00:00:00-04:00,133.4261474609375,135.54082503272377,132.2874681834994,134.9284279340216,39167300.0,0.0,0.0,-1.155471232815397
27,2019-09-23 00:00:00-04:00,133.1390838623047,133.60795609698584,132.46927681325917,133.22519878274656,17139300.0,0.0,0.0,-0.21514793321665282
28,2019-09-24 00:00:00-04:00,131.4550018310547,134.622243930783,130.97656611567098,134.30647460654583,29773200.0,0.0,0.0,-1.2649043259090775
29,2019-09-25 00:00:00-04:00,133.349609375,133.92373810043057,130.16322561033036,131.56982784700523,21382000.0,0.0,0.0,1.4412593796774953
30,2019-09-26 00:00:00-04:00,133.52182006835938,134.1342171405971,132.46927035707157,133.42614169498663,17456600.0,0.0,0.0,0.12914225558402492
31,2019-09-27 00:00:00-04:00,131.7899169921875,134.30649388862898,130.7564939465085,134.10554443501024,22477700.0,0.0,0.0,-1.2970936699972957
