Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-28 00:00:00-04:00,3.995410231260388,4.064081888140766,3.956097827836431,4.01133394241333,255612000,0.004,0.0
2019-08-29 00:00:00-04:00,4.102896478815565,4.187492321642252,4.099413137331044,4.155147075653076,357976000,0.0,0.0
2019-08-30 00:00:00-04:00,4.201426238211403,4.251188672714644,4.149673458190352,4.167836666107178,290616000,0.0,0.0
2019-09-03 00:00:00-04:00,4.094933402562016,4.128025136800679,4.0618416683233525,4.0847320556640625,296140000,0.0,0.0
2019-09-04 00:00:00-04:00,4.145443444165956,4.206402400147145,4.145443444165956,4.198937892913818,227728000,0.0,0.0
2019-09-05 00:00:00-04:00,4.301199322263444,4.478352867806253,4.2994576514789875,4.472132682800293,695676000,0.0,0.0
2019-09-06 00:00:00-04:00,4.44874172259215,4.505719480398957,4.406941645068674,4.445009708404541,376976000,0.0,0.0
2019-09-09 00:00:00-04:00,4.476113122218361,4.577628320200805,4.474620126038413,4.491041660308838,417524000,0.0,0.0
2019-09-10 00:00:00-04:00,4.458198201277475,4.58434545233157,4.4484946760970745,4.557723045349121,352812000,0.0,0.0
2019-09-11 00:00:00-04:00,4.572403247392797,4.634606042274651,4.543292195118913,4.586336612701416,361512000,0.0,0.0
2019-09-12 00:00:00-04:00,4.632863427165127,4.687601704657246,4.576880828270022,4.584842681884766,327840000,0.0,0.0
2019-09-13 00:00:00-04:00,4.518162374093303,4.555235282149395,4.483079811233479,4.5268707275390625,324592000,0.0,0.0
2019-09-16 00:00:00-04:00,4.451729117577165,4.518410418043273,4.441279094900585,4.48382568359375,231832000,0.0,0.0
2019-09-17 00:00:00-04:00,4.4905448394322125,4.509454544703314,4.444017074432226,4.505224704742432,223048000,0.0,0.0
2019-09-18 00:00:00-04:00,4.498258142165179,4.513933180610794,4.391517916697798,4.478104114532471,258152000,0.0,0.0
2019-09-19 00:00:00-04:00,4.484075195205352,4.502487550132611,4.391766169759299,4.402465343475342,245476000,0.0,0.0
2019-09-20 00:00:00-04:00,4.401469891202108,4.425106782371763,4.28651915303267,4.296720027923584,350244000,0.0,0.0
2019-09-23 00:00:00-04:00,4.296969188807502,4.395747067727288,4.293236698403335,4.35021448135376,249712000,0.0,0.0
2019-09-24 00:00:00-04:00,4.381564097291284,4.4111724923143285,4.25715853382084,4.292738437652588,317268000,0.0,0.0
2019-09-25 00:00:00-04:00,4.292241145093696,4.4542174517468744,4.247455060773562,4.434561252593994,308432000,0.0,0.0
2019-09-26 00:00:00-04:00,4.424857777735767,4.43356613038906,4.361410666039334,4.412416934967041,234564000,0.0,0.0
2019-09-27 00:00:00-04:00,4.370617237508466,4.421374836542188,4.212870753835801,4.273581027984619,362056000,0.0,0.0
2019-09-30 00:00:00-04:00,4.2994573714287565,4.341257467533013,4.268106824780899,4.331056118011475,186184000,0.0,0.0
2019-10-01 00:00:00-04:00,4.354196882339935,4.50348372750555,4.324588472623009,4.329315662384033,366008000,0.0,0.0
2019-10-02 00:00:00-04:00,4.307419327002889,4.319362347473543,4.233024835426135,4.305428981781006,293372000,0.0,0.0
2019-10-03 00:00:00-04:00,4.3099078656227405,4.51741632175397,4.2795529628209,4.511196136474609,450588000,0.0,0.0
2019-10-04 00:00:00-04:00,4.513434463878303,4.556976703292339,4.448246153858465,4.52761697769165,265524000,0.0,0.0
2019-10-07 00:00:00-04:00,4.592556797275669,4.686109664101913,4.583848443957782,4.586336612701416,480984000,0.0,0.0
2019-10-08 00:00:00-04:00,4.494525364844375,4.494525364844375,4.391517636928525,4.4096808433532715,444436000,0.0,0.0
2019-10-09 00:00:00-04:00,4.486562839684175,4.5457801135547395,4.457700938072663,4.4962663650512695,292412000,0.0,0.0
2019-10-10 00:00:00-04:00,4.494027070405438,4.604996630964131,4.488802059022261,4.553990364074707,309124000,0.0,0.0
2019-10-11 00:00:00-04:00,4.638088839589251,4.710990324405243,4.61917913901133,4.627638816833496,446404000,0.0,0.0
2019-10-14 00:00:00-04:00,4.618929339860443,4.6619737463357325,4.587827950444945,4.641073703765869,200040000,0.0,0.0
2019-10-15 00:00:00-04:00,4.731393914693604,4.958558564443081,4.717460073817657,4.8859052658081055,664124000,0.0,0.0
2019-10-16 00:00:00-04:00,4.851818104678195,4.956816644887456,4.820716706571283,4.832161903381348,428944000,0.0,0.0
2019-10-17 00:00:00-04:00,4.876699774250847,4.921734542177351,4.77966308037296,4.834153175354004,263436000,0.0,0.0
2019-10-18 00:00:00-04:00,4.834649857069575,4.867244249918342,4.66520950846697,4.7396039962768555,307440000,0.0,0.0
2019-10-21 00:00:00-04:00,4.8010603942343915,4.890383896069908,4.782150691470934,4.87694787979126,261868000,0.0,0.0
2019-10-22 00:00:00-04:00,4.933924346276076,5.039171530481327,4.859281202287568,4.866994380950928,328720000,0.0,0.0
2019-10-23 00:00:00-04:00,4.78488783708346,4.868239351289095,4.753039942763241,4.854057312011719,279916000,0.0,0.0
2019-10-24 00:00:00-04:00,4.895360197049181,4.931686609669278,4.861273278865816,4.898097515106201,232020000,0.0,0.0
2019-10-25 00:00:00-04:00,4.978712053232885,5.110084333407062,4.970998872043136,5.089184284210205,423092000,0.0,0.0
2019-10-28 00:00:00-04:00,5.132973752639518,5.197664707793252,5.103614029707038,5.145165920257568,330792000,0.0,0.0
2019-10-29 00:00:00-04:00,5.131232628297344,5.137701961786019,5.029469234226256,5.0488762855529785,211236000,0.0,0.0
2019-10-30 00:00:00-04:00,5.0757478159754905,5.081470651372034,4.982692300933126,5.050866603851318,205960000,0.0,0.0
2019-10-31 00:00:00-04:00,5.029965768078557,5.050865812141763,4.921733058058689,5.001601219177246,209732000,0.0,0.0
2019-11-01 00:00:00-04:00,4.966271135965008,5.073011349326354,4.941141247479665,5.040666103363037,283640000,0.0,0.0
2019-11-04 00:00:00-05:00,5.12177861940588,5.249916717498658,5.098639548534881,5.237475872039795,376716000,0.0,0.0
2019-11-05 00:00:00-05:00,5.237226297422711,5.263351356541831,5.167310324039889,5.215331077575684,300868000,0.0,0.0
2019-11-06 00:00:00-05:00,5.191196054811549,5.21682328884579,5.078484346420329,5.1660661697387695,269012000,0.0,0.0
2019-11-07 00:00:00-05:00,5.2526533191134614,5.267333183879736,5.138946417164101,5.183732509613037,280340000,0.0,0.0
2019-11-08 00:00:00-05:00,5.1668128565892815,5.201397593459663,5.129242127562518,5.169798374176025,189100000,0.0,0.0
2019-11-11 00:00:00-05:00,5.169052698845954,5.202890943062952,5.082715180173388,5.179751873016357,243436000,0.0,0.0
2019-11-12 00:00:00-05:00,5.218067920735356,5.271313686094975,5.182985359511361,5.215331077575684,283504000,0.0,0.0
2019-11-13 00:00:00-05:00,5.183980871101624,5.211598928139418,5.123022395836919,5.189455032348633,300188000,0.0,0.0
2019-11-14 00:00:00-05:00,5.198411661552133,5.222049026308769,5.13844836350573,5.219809532165527,518080000,0.0,0.0
2019-11-15 00:00:00-05:00,5.217569465966597,5.2693222289528805,4.992146537617741,5.080474853515625,1053628000,0.0,0.0
2019-11-18 00:00:00-05:00,5.073011270184134,5.308386440183243,5.070025752347656,5.281764030456543,574588000,0.0,0.0
2019-11-19 00:00:00-05:00,5.250662365271703,5.274299255960654,5.116801927061003,5.175023555755615,414564000,0.0,0.0
2019-11-20 00:00:00-05:00,5.152133310436434,5.338243872723742,5.139443792131731,5.25439453125,472588000,0.0,0.0
2019-11-21 00:00:00-05:00,5.2499168242347825,5.305650294400473,5.207867572497462,5.229514122009277,288388000,0.0,0.0
2019-11-22 00:00:00-05:00,5.252154416897613,5.29868217061854,5.22354119139124,5.247178554534912,224100000,0.0,0.0
