,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return (%)
0,2019-08-12 00:00:00-04:00,126.98286051355709,127.51518492230645,125.66657414298076,125.83110809326172,2305300,0.0,0.0,0.0
1,2019-08-13 00:00:00-04:00,126.00533225745905,128.94761167136417,125.83111028050872,128.1539764404297,1610200,0.0,0.0,1.8460207355452507
2,2019-08-14 00:00:00-04:00,126.16987865093392,127.68940693760734,122.17263064654064,122.77269744873048,2103300,0.0,0.0,-4.199072975469164
3,2019-08-15 00:00:00-04:00,124.74713532425396,125.12459910629477,121.96938202528388,122.62752532958984,1945200,0.0,0.0,-0.11824462780193334
4,2019-08-16 00:00:00-04:00,123.82764803449214,125.10521181257012,123.23725457319742,124.67936706542967,1269600,0.0,0.0,1.6732309734906803
5,2019-08-19 00:00:00-04:00,126.68283744512408,127.02159339686396,125.78273727306716,126.37313079833984,1289300,0.0,0.0,1.3584956138101845
6,2019-08-20 00:00:00-04:00,125.85050518255102,127.37004849369572,125.56014498894592,126.47960662841795,979800,0.0,0.0,0.08425511768639371
7,2019-08-21 00:00:00-04:00,127.82014906438054,127.8881411308956,124.34244453992169,124.68244934082033,1646600,0.48,0.0,-1.420906765528973
8,2019-08-22 00:00:00-04:00,125.1487257624489,125.73157206082227,123.34187407422075,124.4590072631836,963900,0.0,0.0,-0.17920892540853606
9,2019-08-23 00:00:00-04:00,123.62362000608368,124.26475702780492,121.1076239280453,121.52533721923828,1736100,0.0,0.0,-2.3571375896818125
10,2019-08-26 00:00:00-04:00,122.81732137331768,123.23503461814818,121.78761275594442,122.62303924560548,1263400,0.0,0.0,0.9032700928752746
11,2019-08-27 00:00:00-04:00,123.390459598871,123.5653164794454,121.68075611257484,121.76818084716795,1214800,0.0,0.0,-0.6971433783542924
12,2019-08-28 00:00:00-04:00,121.5933204525952,122.34132219119743,121.09789881477536,121.75846099853516,1892200,0.0,0.0,-0.00798225658392715
13,2019-08-29 00:00:00-04:00,123.56531061580924,123.81788330051744,121.79731664562748,122.13732147216795,1701900,0.0,0.0,0.31115740994571706
14,2019-08-30 00:00:00-04:00,122.69104082247594,123.9636058268719,122.19561175356166,122.45789337158205,1871600,0.0,0.0,0.26246842124104663
15,2019-09-03 00:00:00-04:00,121.36990828518964,121.36990828518964,120.09733579909717,120.71904754638672,1895000,0.0,0.0,-1.4199540571215197
16,2019-09-04 00:00:00-04:00,122.02074152795949,122.42873840532648,121.35045564986552,122.09845733642578,2471500,0.0,0.0,1.1426612602365216
17,2019-09-05 00:00:00-04:00,123.26417680267772,125.18759507521207,122.32189291472211,124.78932189941406,2941800,0.0,0.0,2.2038481252666164
18,2019-09-06 00:00:00-04:00,124.82817928199866,126.07160276139795,124.39104076268715,125.73159790039062,1120200,0.0,0.0,0.7550934540185184
19,2019-09-09 00:00:00-04:00,126.08129485027152,126.23672647014274,124.6921636574574,126.1978759765625,1291100,0.0,0.0,0.37085194490351636
20,2019-09-10 00:00:00-04:00,126.28531339552256,127.9464575014392,124.9933157182044,127.9270248413086,1259000,0.0,0.0,1.3701885640826639
21,2019-09-11 00:00:00-04:00,127.6355823526946,129.7727152621051,127.09158650187469,129.28700256347656,1613900,0.0,0.0,1.0630886818911112
22,2019-09-12 00:00:00-04:00,129.68530361260568,130.53043905016332,128.6070207199943,128.7235870361328,1080100,0.0,0.0,-0.43578667319410513
23,2019-09-13 00:00:00-04:00,129.18013632978025,131.58928182238213,128.77213946960757,130.16128540039062,1168300,0.0,0.0,1.1168880524237146
24,2019-09-16 00:00:00-04:00,129.00530880867876,129.00530880867876,126.46016393015744,126.75159454345705,1310600,0.0,0.0,-2.619589109346143
25,2019-09-17 00:00:00-04:00,126.94588150618938,127.67445065575964,126.071604455816,126.82931518554688,877400,0.0,0.0,0.061317289435103284
26,2019-09-18 00:00:00-04:00,126.41159599621308,126.7515860031741,125.032173663833,126.46987915039062,1087200,0.0,0.0,-0.28340138447520147
27,2019-09-19 00:00:00-04:00,126.76130969526594,127.5967361579662,125.71216845214636,125.8481674194336,1088500,0.0,0.0,-0.4915887760260529
28,2019-09-20 00:00:00-04:00,125.38188001079456,125.76073531336188,123.2350234143965,123.34188079833984,3007100,0.0,0.0,-1.9915161837364415
29,2019-09-23 00:00:00-04:00,122.64247030583232,123.1767572994428,121.81676010684303,122.25389862060548,2961700,0.0,0.0,-0.8820865797507849
30,2019-09-24 00:00:00-04:00,122.50647732569068,122.50647732569068,118.69849092908106,118.77619934082033,2735000,0.0,0.0,-2.8446530695741767
31,2019-09-25 00:00:00-04:00,118.9996110577666,119.84475382072536,117.81447088834886,119.51446533203124,2925900,0.0,0.0,0.6215605443751437
32,2019-09-26 00:00:00-04:00,118.86362244030686,119.3784767593811,117.88248062937224,118.1933364868164,2709000,0.0,0.0,-1.105413341844863
33,2019-09-27 00:00:00-04:00,118.98018229183032,119.48532022200231,116.59046936536936,117.31903839111328,3215500,0.0,0.0,-0.7397186014802548
34,2019-09-30 00:00:00-04:00,118.39733778526544,121.04933267277526,117.21220489569302,120.81619262695312,2770700,0.0,0.0,2.980892346032693
35,2019-10-01 00:00:00-04:00,121.47676256474792,122.7979018466335,119.78647684706614,119.87390899658205,1840300,0.0,0.0,-0.779931571987702
36,2019-10-02 00:00:00-04:00,118.80534149903954,118.80534149903954,116.18248820475674,116.89163208007812,1859100,0.0,0.0,-2.4878448875717885
37,2019-10-03 00:00:00-04:00,116.85276349371702,117.23161881082096,115.14305269640978,115.61904907226562,2329100,0.0,0.0,-1.0886861490142397
